material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	material_gathering_id	evidence_for_occurrence_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
ECOSUR-SC:ECOAB:120042	Organism			ECOSUR-SC				ECOAB		120042	ECOSUR-SC:ECOAB:120042								ec6a8d4d-be81-4588-b2d8-8cd53e82ca9e	c16cd659-f8e8-4f35-91ad-f317ce1d8c37					
ECOSUR-SC:ECOAB:120054	Organism			ECOSUR-SC				ECOAB		120054	ECOSUR-SC:ECOAB:120054								9c5b6178-f3bc-4926-b110-0cc416570e37	0c9b00a1-13b9-4099-9473-50c3e7486946					
ECOSUR-SC:ECOAB:120060	Organism			ECOSUR-SC				ECOAB		120060	ECOSUR-SC:ECOAB:120060								095b178a-0879-4a10-9230-b13c745b8853	f9eaf5e5-27a7-4415-9c01-895bf846226e					
ECOSUR-SC:ECOAB:120061	Organism			ECOSUR-SC				ECOAB		120061	ECOSUR-SC:ECOAB:120061								f848a8c8-b44a-434c-9196-5a2a9e718710	65c719af-6a3a-4f94-b2ee-f694066eebb3					
ECOSUR-SC:ECOAB:12007	Organism			ECOSUR-SC				ECOAB		12007	ECOSUR-SC:ECOAB:12007								f67348a0-d962-4461-baef-8a719add1e06	b8ac9879-bd5c-4495-a683-e976e7feb4c9					
ECOSUR-SC:ECOAB:12008	Organism			ECOSUR-SC				ECOAB		12008	ECOSUR-SC:ECOAB:12008								10c6e256-25d0-46d7-b096-8812f2fcd98a	0231dd62-c883-4875-be4c-b95c56031ef5					
ECOSUR-SC:ECOAB:120158	Organism			ECOSUR-SC				ECOAB		120158	ECOSUR-SC:ECOAB:120158								a7f1f5d8-e4ce-4fa4-b8d8-db51972dbce5	228cb21a-c22a-4c0c-9299-3f88b4fb083b					
ECOSUR-SC:ECOAB:120159	Organism			ECOSUR-SC				ECOAB		120159	ECOSUR-SC:ECOAB:120159								7fa28999-d384-4f44-86c0-ffe9b7cdead7	9dc05a38-fb9f-4626-a25c-0a57444fa6ea					
ECOSUR-SC:ECOAB:120160	Organism			ECOSUR-SC				ECOAB		120160	ECOSUR-SC:ECOAB:120160								7c1c0e2e-9dc9-4929-b880-6e8fd8e38cdf	1825aa29-1597-4428-bc99-118e042bb086					
ECOSUR-SC:ECOAB:120161	Organism			ECOSUR-SC				ECOAB		120161	ECOSUR-SC:ECOAB:120161								326beff6-238c-4822-8073-145d4f6fd66d	ab97f971-4165-465a-92ec-665ab197879e					
ECOSUR-SC:ECOAB:120162	Organism			ECOSUR-SC				ECOAB		120162	ECOSUR-SC:ECOAB:120162								99851c20-5bb0-4c3d-8301-ea08667980e3	f1614fa4-daeb-4fd4-85a5-08486524259a					
ECOSUR-SC:ECOAB:120163	Organism			ECOSUR-SC				ECOAB		120163	ECOSUR-SC:ECOAB:120163								ac9a239c-5bfe-4e78-a33f-12d2e5f09d11	5fac2ebd-fd7f-49ae-b65e-117de7b23bf9					
ECOSUR-SC:ECOAB:120164	Organism			ECOSUR-SC				ECOAB		120164	ECOSUR-SC:ECOAB:120164								f48eb42d-ac80-4e5e-9ce4-3fe52ec65afe	3a78ada4-6ccd-4519-956e-0472b47b5860					
ECOSUR-SC:ECOAB:120166	Organism			ECOSUR-SC				ECOAB		120166	ECOSUR-SC:ECOAB:120166								2415c4ff-1c07-42b8-8b53-701fb5fc32f7	fa7e0c61-a2f0-4100-aef8-4b8d2ac62b77					
ECOSUR-SC:ECOAB:120167	Organism			ECOSUR-SC				ECOAB		120167	ECOSUR-SC:ECOAB:120167								82bd0b70-401f-4d2d-8c3a-ee488ead6ba2	73abc0fc-493b-49cf-9189-6920ef6b992f					
ECOSUR-SC:ECOAB:120168	Organism			ECOSUR-SC				ECOAB		120168	ECOSUR-SC:ECOAB:120168								a6c57c9f-ef37-4e36-99e1-0f7766a1420a	1e96a470-f00b-4932-a5af-e6b72bc45584					
ECOSUR-SC:ECOAB:120176	Organism			ECOSUR-SC				ECOAB		120176	ECOSUR-SC:ECOAB:120176								720ff2e0-3185-4869-958c-ccf1ee141706	b4d4b37a-429f-4c81-86ce-ded8bd6e54f7					
ECOSUR-SC:ECOAB:120177	Organism			ECOSUR-SC				ECOAB		120177	ECOSUR-SC:ECOAB:120177								e23bb678-4c4a-4bbf-a0a4-08fe402b1b48	f2d0510f-2515-40b2-b03a-0e2dd2faf698					
ECOSUR-SC:ECOAB:120183	Organism			ECOSUR-SC				ECOAB		120183	ECOSUR-SC:ECOAB:120183								0dacf334-f3a4-4ac3-bd15-7d8a6174ac51	308d4690-8955-4640-9f02-7bef57d5c584					
ECOSUR-SC:ECOAB:120184	Organism			ECOSUR-SC				ECOAB		120184	ECOSUR-SC:ECOAB:120184								228a5e75-87a9-49a4-9b13-80a7b662f932	55261365-e861-4b7c-9f89-db80ca42c6ed					
ECOSUR-SC:ECOAB:120185	Organism			ECOSUR-SC				ECOAB		120185	ECOSUR-SC:ECOAB:120185								eaa7c084-7fe5-46df-be01-93cd6540985f	45e35c19-3fcb-49a9-af23-fb8ec48e72eb					
ECOSUR-SC:ECOAB:120186	Organism			ECOSUR-SC				ECOAB		120186	ECOSUR-SC:ECOAB:120186								47347a3c-3c2f-4e2a-8601-748f70769dbe	a2d6bde4-5086-46d9-9f2f-4a86bb0acdce					
ECOSUR-SC:ECOAB:120208	Organism			ECOSUR-SC				ECOAB		120208	ECOSUR-SC:ECOAB:120208								97c316c8-d6c8-4c0b-9148-4908639599f6	1a458182-f26a-47d7-aadb-d589f9a4cb20					
ECOSUR-SC:ECOAB:120215	Organism			ECOSUR-SC				ECOAB		120215	ECOSUR-SC:ECOAB:120215								26c8493d-c714-439d-a798-e13c1cb540af	9b12983f-6c3b-44d4-92ed-74cd0210db92					
ECOSUR-SC:ECOAB:120216	Organism			ECOSUR-SC				ECOAB		120216	ECOSUR-SC:ECOAB:120216								10d08b37-3bcb-4f39-bfef-6b2d1030e569	72fd6c28-3e6c-4e53-8df1-4309557f803a					
ECOSUR-SC:ECOAB:120228	Organism			ECOSUR-SC				ECOAB		120228	ECOSUR-SC:ECOAB:120228								985fd78b-4ee3-4093-8a30-6dbfa378d283	ad2bdd58-ff5a-481c-8917-b329b641d416					
ECOSUR-SC:ECOAB:120238	Organism			ECOSUR-SC				ECOAB		120238	ECOSUR-SC:ECOAB:120238								f60047f0-8d15-4c2d-a0cb-e1ac2c0dd763	9bb9e43f-7aa0-4209-a3e3-fd28b16828f5					
ECOSUR-SC:ECOAB:120239	Organism			ECOSUR-SC				ECOAB		120239	ECOSUR-SC:ECOAB:120239								b11caeda-b717-427d-9682-16e415dc82c9	98842a7a-614c-4299-9c37-75ad8b1fc155					
ECOSUR-SC:ECOAB:120240	Organism			ECOSUR-SC				ECOAB		120240	ECOSUR-SC:ECOAB:120240								e06562b5-2c53-4725-8a28-3e94569c37e0	39634fb7-82b5-4a97-bbd2-9e67f2c49219					
ECOSUR-SC:ECOAB:120241	Organism			ECOSUR-SC				ECOAB		120241	ECOSUR-SC:ECOAB:120241								1e9f8645-31c0-46b4-bc11-9c919bee8d44	1fa8fc7a-5d8c-4ed6-8b04-c538dcde0d17					
ECOSUR-SC:ECOAB:120243	Organism			ECOSUR-SC				ECOAB		120243	ECOSUR-SC:ECOAB:120243								d3f519c9-5620-4163-b434-2d82be21c26b	4eaedce8-6a74-45a0-898f-84725febe077					
ECOSUR-SC:ECOAB:120244	Organism			ECOSUR-SC				ECOAB		120244	ECOSUR-SC:ECOAB:120244								bbc3ed30-b13d-4631-aff7-1dd02143bcad	d16eb183-bec8-4818-9c1e-c140a91a5f6d					
ECOSUR-SC:ECOAB:120248	Organism			ECOSUR-SC				ECOAB		120248	ECOSUR-SC:ECOAB:120248								c2a53dbe-1985-4904-94a1-c41592d7cc98	ad0cd97e-f8ac-4fb1-a67a-1bc8dfb74193					
ECOSUR-SC:ECOAB:120249	Organism			ECOSUR-SC				ECOAB		120249	ECOSUR-SC:ECOAB:120249								b92fc511-9368-44c0-8ea1-3f4b8ea629bd	09cf845b-6038-4c1b-ac6b-317c11616ade					
ECOSUR-SC:ECOAB:120252	Organism			ECOSUR-SC				ECOAB		120252	ECOSUR-SC:ECOAB:120252								75a2df0d-e1f5-4a9d-b06c-1a29242c4a80	fb395296-12b0-43f1-8f50-99d112df7fe6					
ECOSUR-SC:ECOAB:120253	Organism			ECOSUR-SC				ECOAB		120253	ECOSUR-SC:ECOAB:120253								973767cf-7de2-4896-9191-1f3e9ebf8383	db8b8daa-05ca-4209-99ce-f4144385171c					
ECOSUR-SC:ECOAB:120254	Organism			ECOSUR-SC				ECOAB		120254	ECOSUR-SC:ECOAB:120254								6dd95578-4c6f-4440-b4a6-defdf8126d87	5d908600-7cd7-4bd4-8117-b7d3cc96d5e0					
ECOSUR-SC:ECOAB:120255	Organism			ECOSUR-SC				ECOAB		120255	ECOSUR-SC:ECOAB:120255								7a9f6f79-3e5b-4dad-9145-d2d07a58e33b	8cd8dd04-188e-4cdb-b411-8315e77364ea					
ECOSUR-SC:ECOAB:120256	Organism			ECOSUR-SC				ECOAB		120256	ECOSUR-SC:ECOAB:120256								9d4a2de1-c32e-4ca1-a6c9-2e7e78aa8daa	47a7b5f5-1cab-4dcd-bf83-b6e901462dc4					
ECOSUR-SC:ECOAB:120262	Organism			ECOSUR-SC				ECOAB		120262	ECOSUR-SC:ECOAB:120262								4efe66c2-c975-4495-9d47-dce1998c5a0d	b8b16bb3-3da0-4f1c-89c2-80baf4115186					
ECOSUR-SC:ECOAB:120268	Organism			ECOSUR-SC				ECOAB		120268	ECOSUR-SC:ECOAB:120268								86f3be57-4854-48fa-80d9-f060ad67bdd4	ffd8cd5f-af43-4ab4-9b4c-be9438762921					
ECOSUR-SC:ECOAB:12030	Organism			ECOSUR-SC				ECOAB		12030	ECOSUR-SC:ECOAB:12030								63868971-9759-4a10-9361-44b6ad1e956b	337b7e74-0730-49d5-b486-f6733af78399					
ECOSUR-SC:ECOAB:120309	Organism			ECOSUR-SC				ECOAB		120309	ECOSUR-SC:ECOAB:120309								d0586fbe-42b3-40de-9839-2a2b53ec9726	7305cf97-e93a-4e96-a272-3553f8e4e8be					
ECOSUR-SC:ECOAB:120310	Organism			ECOSUR-SC				ECOAB		120310	ECOSUR-SC:ECOAB:120310								667c0788-cff1-4971-90d5-076f314c8834	23669c6e-00fa-4c12-8676-84f13d4e28b5					
ECOSUR-SC:ECOAB:120311	Organism			ECOSUR-SC				ECOAB		120311	ECOSUR-SC:ECOAB:120311								6e68ff8e-cf9c-44ef-998b-c86bc07f67c7	4cc8f142-de7a-463a-9308-084d0593d6de					
ECOSUR-SC:ECOAB:120312	Organism			ECOSUR-SC				ECOAB		120312	ECOSUR-SC:ECOAB:120312								4c4bb7c7-987b-42ac-946c-db32748e6250	23b7e362-3d5a-46d1-92ab-3cc80580f555					
ECOSUR-SC:ECOAB:120313	Organism			ECOSUR-SC				ECOAB		120313	ECOSUR-SC:ECOAB:120313								11f8a656-f11c-40aa-b87d-23a3241da95d	93976608-01b0-48d6-97a6-b1b2506c9558					
ECOSUR-SC:ECOAB:120314	Organism			ECOSUR-SC				ECOAB		120314	ECOSUR-SC:ECOAB:120314								e26ded72-d698-48b4-817c-3c7013ef0a08	135e335b-225a-4eeb-95b3-f0677ef54ed9					
ECOSUR-SC:ECOAB:120315	Organism			ECOSUR-SC				ECOAB		120315	ECOSUR-SC:ECOAB:120315								baab5459-7547-4b04-a0cd-2d02e1081fbe	0d620f58-afdd-43d8-a223-656d30089a0c					
ECOSUR-SC:ECOAB:120316	Organism			ECOSUR-SC				ECOAB		120316	ECOSUR-SC:ECOAB:120316								082281be-8877-4966-a249-2b38fedaca0f	28ac9c1f-1a3d-4a56-bd68-2a8044a1212b					
ECOSUR-SC:ECOAB:120317	Organism			ECOSUR-SC				ECOAB		120317	ECOSUR-SC:ECOAB:120317								7a16d264-cb91-49cd-bc65-7ae9fb55211c	0f2294c4-8a10-4d78-9c1a-a6b97daa338f					
ECOSUR-SC:ECOAB:120318	Organism			ECOSUR-SC				ECOAB		120318	ECOSUR-SC:ECOAB:120318								026cd4cb-bfca-4069-89fa-39daf7a9c3af	f5fe0d03-4998-4442-9c18-4677ccebaf5a					
ECOSUR-SC:ECOAB:120320	Organism			ECOSUR-SC				ECOAB		120320	ECOSUR-SC:ECOAB:120320								1db5d118-67dd-4603-88ba-073335e5aa1d	4bab2c62-076b-4ba7-8f55-3ca7403de550					
ECOSUR-SC:ECOAB:120321	Organism			ECOSUR-SC				ECOAB		120321	ECOSUR-SC:ECOAB:120321								f82a8f63-d2c3-4850-87ad-5446e7e5af05	c094e715-712c-42bd-be49-a65cae636e3d					
ECOSUR-SC:ECOAB:120322	Organism			ECOSUR-SC				ECOAB		120322	ECOSUR-SC:ECOAB:120322								b2427c88-1a03-4a3d-9479-1346701468d4	7171b5ce-2443-489c-a50a-f3452629eb5b					
ECOSUR-SC:ECOAB:120323	Organism			ECOSUR-SC				ECOAB		120323	ECOSUR-SC:ECOAB:120323								cf202450-08a9-423c-96ee-fe6b3d93e9dc	7cf447b1-3680-413a-9333-cb9e30e68ccb					
ECOSUR-SC:ECOAB:120324	Organism			ECOSUR-SC				ECOAB		120324	ECOSUR-SC:ECOAB:120324								0eea3c99-1016-431c-b561-a66ee57365ef	5568272b-4b05-47ca-b81f-e5650fcceabe					
ECOSUR-SC:ECOAB:120325	Organism			ECOSUR-SC				ECOAB		120325	ECOSUR-SC:ECOAB:120325								0737b778-3501-4b60-909b-22c73df7d197	bf86004e-3091-4b50-b80b-f56fbe30e647					
ECOSUR-SC:ECOAB:120326	Organism			ECOSUR-SC				ECOAB		120326	ECOSUR-SC:ECOAB:120326								6e605240-69fc-45c7-a07b-b47121f6e0c9	9b30e76a-9ca2-4e64-8ed7-96d17c315b10					
ECOSUR-SC:ECOAB:120327	Organism			ECOSUR-SC				ECOAB		120327	ECOSUR-SC:ECOAB:120327								d84bf1fd-c79b-4b71-a217-3c3c8eb89659	eb67c556-9974-49d1-b1f9-0f89f69ef356					
ECOSUR-SC:ECOAB:120328	Organism			ECOSUR-SC				ECOAB		120328	ECOSUR-SC:ECOAB:120328								b9005e46-2f96-48a7-ba83-66823b4f2d30	7b03c000-8aa1-4cc9-9158-6ef95c4bbce2					
ECOSUR-SC:ECOAB:120338	Organism			ECOSUR-SC				ECOAB		120338	ECOSUR-SC:ECOAB:120338								38d8e192-b8f4-4366-bb94-bbcf778606b2	5b421ace-dc4e-44e8-81dd-691b3e286be2					
ECOSUR-SC:ECOAB:120339	Organism			ECOSUR-SC				ECOAB		120339	ECOSUR-SC:ECOAB:120339								562713c5-725a-4915-bbc4-8ad558832136	895a65bb-6804-4a8c-a139-1013653e6391					
ECOSUR-SC:ECOAB:120955	Organism			ECOSUR-SC				ECOAB		120955	ECOSUR-SC:ECOAB:120955								1260fb80-478a-48db-90ac-796ba2f399e7	7ce1bd31-cea1-4f69-b8e4-43897c834489					
ECOSUR-SC:ECOAB:120956	Organism			ECOSUR-SC				ECOAB		120956	ECOSUR-SC:ECOAB:120956								060262ab-35e3-482d-a2a9-15fbb1fbb6c0	f71d6b77-93c8-48d1-8ae8-33e23f602d97					
ECOSUR-SC:ECOAB:120957	Organism			ECOSUR-SC				ECOAB		120957	ECOSUR-SC:ECOAB:120957								35319834-b0d2-43f2-b777-12d4ff19cac8	c7fcd7be-ecfd-4bd1-ae35-5ca49f138723					
ECOSUR-SC:ECOAB:121059	Organism			ECOSUR-SC				ECOAB		121059	ECOSUR-SC:ECOAB:121059								8054f942-3a74-44a8-9462-7015695dc892	21853521-9a9c-497e-ae4f-3b1587e35579					
ECOSUR-SC:ECOAB:121061	Organism			ECOSUR-SC				ECOAB		121061	ECOSUR-SC:ECOAB:121061								26c6a86c-2e5d-43ea-b10f-9cefc17e520f	0ccc24e9-2435-473a-b6f8-4452725e9560					
ECOSUR-SC:ECOAB:121075	Organism			ECOSUR-SC				ECOAB		121075	ECOSUR-SC:ECOAB:121075								b4faa23f-78df-4079-89de-39396970ac47	5c8caf6d-cf48-4c92-aec7-89e33b9d2831					
ECOSUR-SC:ECOAB:121076	Organism			ECOSUR-SC				ECOAB		121076	ECOSUR-SC:ECOAB:121076								2961a115-fe1e-40f5-adc7-67003f8affb4	8735f454-3416-470c-8c4c-87fa699191b9					
ECOSUR-SC:ECOAB:121077	Organism			ECOSUR-SC				ECOAB		121077	ECOSUR-SC:ECOAB:121077								853f9917-124a-4160-ac74-01236de741b9	ecdb0ad5-9879-4f78-974e-fdfdb306cb9b					
ECOSUR-SC:ECOAB:121078	Organism			ECOSUR-SC				ECOAB		121078	ECOSUR-SC:ECOAB:121078								8037db0b-b419-4041-8c4d-600efe85f683	d09eb268-80e0-4fb0-80f3-6da012881f87					
ECOSUR-SC:ECOAB:121079	Organism			ECOSUR-SC				ECOAB		121079	ECOSUR-SC:ECOAB:121079								66973ac1-c392-4248-a92d-02303d08016f	2b6a5cb9-57dd-483c-bd00-24aa19e22af7					
ECOSUR-SC:ECOAB:121080	Organism			ECOSUR-SC				ECOAB		121080	ECOSUR-SC:ECOAB:121080								4603c113-b7a6-4324-a021-f7f8cf4f3582	8284b4d4-f6ed-4ab5-8cd9-41ff8f01a27c					
ECOSUR-SC:ECOAB:121081	Organism			ECOSUR-SC				ECOAB		121081	ECOSUR-SC:ECOAB:121081								3396239a-c638-4f2e-bea3-4a969f3682b4	321f7623-fe92-4b9f-9b26-a7de57a87f65					
ECOSUR-SC:ECOAB:121115	Organism			ECOSUR-SC				ECOAB		121115	ECOSUR-SC:ECOAB:121115								9071efe4-869f-44c4-b407-1c868781626f	bb8be1b4-da44-4b77-a350-da41a430e293					
ECOSUR-SC:ECOAB:121116	Organism			ECOSUR-SC				ECOAB		121116	ECOSUR-SC:ECOAB:121116								c636d3dc-ebc1-40ab-8915-6b21bf5f224d	c0f06cf6-4540-4bcb-9980-6a6bd64d0030					
ECOSUR-SC:ECOAB:121117	Organism			ECOSUR-SC				ECOAB		121117	ECOSUR-SC:ECOAB:121117								f05b3193-309a-463e-a86f-01c2a622c4f4	53172af3-b075-4b25-8c3d-ad0954dfd4e4					
ECOSUR-SC:ECOAB:121216	Organism			ECOSUR-SC				ECOAB		121216	ECOSUR-SC:ECOAB:121216								970076e8-e70d-4af4-8622-3b4a14c60139	ea231137-dcea-489c-b05e-5f91345e342a					
ECOSUR-SC:ECOAB:121217	Organism			ECOSUR-SC				ECOAB		121217	ECOSUR-SC:ECOAB:121217								44bc560b-7430-4d59-9223-97f200a7bdd3	d1308c77-1a96-461d-b1a9-25a5feb3b534					
ECOSUR-SC:ECOAB:121218	Organism			ECOSUR-SC				ECOAB		121218	ECOSUR-SC:ECOAB:121218								f82974a5-660c-41c5-88ae-f360ef22a035	d468139f-fbb8-44bf-8233-67d39743a7a7					
ECOSUR-SC:ECOAB:121219	Organism			ECOSUR-SC				ECOAB		121219	ECOSUR-SC:ECOAB:121219								37569996-cb0b-44c3-9bd9-574fe592f16a	2c9f14e0-9e04-486e-bc58-bed2885ca392					
ECOSUR-SC:ECOAB:121220	Organism			ECOSUR-SC				ECOAB		121220	ECOSUR-SC:ECOAB:121220								05ca561e-e0f7-466b-9872-7e124528bc0c	40f0a6f1-fce5-4553-9d2b-9383a5c0a3c8					
ECOSUR-SC:ECOAB:121235	Organism			ECOSUR-SC				ECOAB		121235	ECOSUR-SC:ECOAB:121235								ca53513b-9a44-42a1-836a-7e48b4537b87	bc808dc4-2d16-49db-b47e-775cfedb696f					
ECOSUR-SC:ECOAB:121236	Organism			ECOSUR-SC				ECOAB		121236	ECOSUR-SC:ECOAB:121236								fa061171-0ab8-4ef1-95ce-3feb4f4cdcde	4b18ab72-364e-4fa4-be64-a15d55e39a68					
ECOSUR-SC:ECOAB:121237	Organism			ECOSUR-SC				ECOAB		121237	ECOSUR-SC:ECOAB:121237								a111a3e7-f72b-4259-bbd5-c90b1394d308	8196b581-b320-4a38-b018-44f0a9819cfa					
ECOSUR-SC:ECOAB:121238	Organism			ECOSUR-SC				ECOAB		121238	ECOSUR-SC:ECOAB:121238								c46778c9-7a17-4ac8-9a07-f83b100eda1a	d8385afd-1485-4842-85ff-b8f0f3116743					
ECOSUR-SC:ECOAB:121240	Organism			ECOSUR-SC				ECOAB		121240	ECOSUR-SC:ECOAB:121240								e483e3b2-7475-4427-aff7-c0a34dc1ac88	d8e1422f-056a-4115-ad59-2d0e7ea69787					
ECOSUR-SC:ECOAB:121241	Organism			ECOSUR-SC				ECOAB		121241	ECOSUR-SC:ECOAB:121241								0a0b7757-6146-4236-b676-a48888340630	bee26bb2-95b3-404c-936b-206144093e32					
ECOSUR-SC:ECOAB:121242	Organism			ECOSUR-SC				ECOAB		121242	ECOSUR-SC:ECOAB:121242								476e9781-0e38-4950-b71b-6dfeb4911e10	5eebe61e-805f-44e2-bcae-7578b4956bca					
ECOSUR-SC:ECOAB:121243	Organism			ECOSUR-SC				ECOAB		121243	ECOSUR-SC:ECOAB:121243								d6c914a5-7894-4789-bf3e-66a0a65f3cc3	13b9b50c-d049-4679-9064-ddc9ffd506af					
ECOSUR-SC:ECOAB:121244	Organism			ECOSUR-SC				ECOAB		121244	ECOSUR-SC:ECOAB:121244								e6250f98-c8a9-4a6b-acb9-349fb71162b3	72842671-c5ea-4093-95fa-bf81be1deac9					
ECOSUR-SC:ECOAB:121245	Organism			ECOSUR-SC				ECOAB		121245	ECOSUR-SC:ECOAB:121245								a2dd075d-5c62-4a0f-9949-94f52cf701f1	011df506-758d-4123-b8df-dd1c886100e3					
ECOSUR-SC:ECOAB:121256	Organism			ECOSUR-SC				ECOAB		121256	ECOSUR-SC:ECOAB:121256								431f0d59-66b0-402f-8acb-333dab3b7388	7aab7bdb-07f6-49b3-802e-347aaf6b3869					
ECOSUR-SC:ECOAB:121257	Organism			ECOSUR-SC				ECOAB		121257	ECOSUR-SC:ECOAB:121257								73e75367-c4a7-4264-b047-fd4dccc3ca03	66e16e60-d475-4a95-a8b0-89db0cc0f0e2					
ECOSUR-SC:ECOAB:121258	Organism			ECOSUR-SC				ECOAB		121258	ECOSUR-SC:ECOAB:121258								9235e540-830f-4c51-aaf1-d6e73c7ca741	18159b52-457a-4e31-becb-fddd559e4ff5					
ECOSUR-SC:ECOAB:121259	Organism			ECOSUR-SC				ECOAB		121259	ECOSUR-SC:ECOAB:121259								fe840c36-e56b-47c2-af1f-7e3829f93040	721fd860-a8e8-4c36-a87d-acd5addfb748					
ECOSUR-SC:ECOAB:121260	Organism			ECOSUR-SC				ECOAB		121260	ECOSUR-SC:ECOAB:121260								75e21286-9f57-4c18-bd89-93af97dcf1e7	452128c2-4f0d-4f74-ae57-7b965230fcae					
ECOSUR-SC:ECOAB:121261	Organism			ECOSUR-SC				ECOAB		121261	ECOSUR-SC:ECOAB:121261								fcc0331e-e4f3-432f-ba5a-69eba2281c7f	84df72f9-d9b9-45ff-b309-c13ffbcdce91					
ECOSUR-SC:ECOAB:121262	Organism			ECOSUR-SC				ECOAB		121262	ECOSUR-SC:ECOAB:121262								a597b982-b26b-4298-9682-51fc72882f5f	b41fce77-9058-43ba-8186-3857aa8c6ad6					
ECOSUR-SC:ECOAB:121263	Organism			ECOSUR-SC				ECOAB		121263	ECOSUR-SC:ECOAB:121263								76a696a3-82c7-4209-b69c-1385a3ce78d6	99360d34-9182-440b-a022-3aaa23d7f836					
ECOSUR-SC:ECOAB:121264	Organism			ECOSUR-SC				ECOAB		121264	ECOSUR-SC:ECOAB:121264								2b02f9e4-18c4-40af-9568-058f359d91d7	5be7c004-ac8c-48f3-a855-7a450ab500b7					
ECOSUR-SC:ECOAB:121265	Organism			ECOSUR-SC				ECOAB		121265	ECOSUR-SC:ECOAB:121265								d55056a7-1107-4b04-8807-d7be688ec74f	2f5dac92-5ec9-4ae7-a011-e946d9aa6f5f					
ECOSUR-SC:ECOAB:121266	Organism			ECOSUR-SC				ECOAB		121266	ECOSUR-SC:ECOAB:121266								f2e751b3-de68-433a-b88a-fddc181c572f	40f19d4c-f13b-43d9-8cef-0ab0c557634f					
ECOSUR-SC:ECOAB:121268	Organism			ECOSUR-SC				ECOAB		121268	ECOSUR-SC:ECOAB:121268								f1cefd72-60d7-44e0-9223-7e1dd8ba75a2	8f0057e5-5427-4789-9398-ade25ed8b8ac					
ECOSUR-SC:ECOAB:121269	Organism			ECOSUR-SC				ECOAB		121269	ECOSUR-SC:ECOAB:121269								21cebcf1-a24f-4c4e-9755-7fb5821cc380	906f31b6-7aca-4c92-84a2-2b860a84ca89					
ECOSUR-SC:ECOAB:121270	Organism			ECOSUR-SC				ECOAB		121270	ECOSUR-SC:ECOAB:121270								02d271a4-7b19-49fc-a40a-729d9ad4119c	efb5aa9c-cbea-4d70-bab1-124ef7c13ea9					
ECOSUR-SC:ECOAB:121271	Organism			ECOSUR-SC				ECOAB		121271	ECOSUR-SC:ECOAB:121271								092b1bfe-1e49-490a-a4ce-fbe4d942adb3	8a464b41-53f5-46f2-951a-abeaf00fa250					
ECOSUR-SC:ECOAB:121273	Organism			ECOSUR-SC				ECOAB		121273	ECOSUR-SC:ECOAB:121273								8aac9dfb-6c90-4e33-b21a-f6c4cd23bd8f	46597ace-46a5-4741-a080-e387638e66e4					
ECOSUR-SC:ECOAB:121274	Organism			ECOSUR-SC				ECOAB		121274	ECOSUR-SC:ECOAB:121274								fdb93e2c-bb64-42fe-827e-7a9291c969bd	de080151-14f5-491e-acbf-47c9d832c144					
ECOSUR-SC:ECOAB:121275	Organism			ECOSUR-SC				ECOAB		121275	ECOSUR-SC:ECOAB:121275								a548ab77-fe16-4a4f-9729-2417282a3f6d	add8bda5-515f-436d-986c-81434114f150					
ECOSUR-SC:ECOAB:121276	Organism			ECOSUR-SC				ECOAB		121276	ECOSUR-SC:ECOAB:121276								641d2540-9343-4630-9ed8-826a0657aae6	4c73329c-c87b-44a0-84c1-39edd37f4db8					
ECOSUR-SC:ECOAB:121277	Organism			ECOSUR-SC				ECOAB		121277	ECOSUR-SC:ECOAB:121277								6d18e312-8e11-4cb1-8563-6bab4e9f2674	4da34131-fe2b-4623-b82d-301c56bf6752					
ECOSUR-SC:ECOAB:121278	Organism			ECOSUR-SC				ECOAB		121278	ECOSUR-SC:ECOAB:121278								967b2a56-21c8-48d2-9af4-86dc9cd9fc23	327657c8-7e74-4a2f-9a17-a262d6eb7de4					
ECOSUR-SC:ECOAB:121279	Organism			ECOSUR-SC				ECOAB		121279	ECOSUR-SC:ECOAB:121279								df1738db-c98d-46f0-90cd-b6fba831699b	6f07548e-71b1-4b54-9dfb-ee07e7532ed8					
ECOSUR-SC:ECOAB:121280	Organism			ECOSUR-SC				ECOAB		121280	ECOSUR-SC:ECOAB:121280								d0eead7d-a6a2-46b0-978b-a56ad80d06a4	96113a7f-443f-4550-b4f4-3792a3bb4ae1					
ECOSUR-SC:ECOAB:121281	Organism			ECOSUR-SC				ECOAB		121281	ECOSUR-SC:ECOAB:121281								f09aa94a-380e-4d45-a35f-d1eea69f3916	367aed62-7cb1-40bd-a13a-0c49c82a9d88					
ECOSUR-SC:ECOAB:121333	Organism			ECOSUR-SC				ECOAB		121333	ECOSUR-SC:ECOAB:121333								3e702216-a175-4e08-b5c3-cb32ddb20027	0e9f95d0-718c-4d22-8e64-62b968ac3967					
ECOSUR-SC:ECOAB:121334	Organism			ECOSUR-SC				ECOAB		121334	ECOSUR-SC:ECOAB:121334								41a4c71e-d08d-4aea-88fc-1efc3ed1a040	6db19b7a-bd78-4029-aa61-7dc772ac0a48					
