citation_id	citation_target_id	citation_target_type	citation_type	citation_type_iri	citation_type_vocabulary	bibliographic_citation	page_number	reference_id	reference_type	reference_type_iri	reference_type_vocabulary	reference_year	is_peer_reviewed	citation_remarks
22b31f6a-7c9b-413a-b3c3-50d719983ed4	2bb97d0706e1b8febaad229001cdf51ca61284b8	Protocol	OTHER			Vidal Martínez, V. A. et al. 2010. Conocimiento de la Diversidad y distribución actual del maíz nativo y sus parientes silvestres de México. Proyecto FZ016. Informe de actividades de la segunda etapa 2008-2010. Región Pacífico Centro. Estados: Jalisco, Colima y Nayarit		4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER			2010	f	
da57aa4b-96f2-4b32-9dad-d3a528d4165a	2bb97d0706e1b8febaad229001cdf51ca61284b8	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta. 		a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER				f	
4c7a5032-847f-4639-9114-d0239c557e5b	9be9e43c5f88ced81b0910487c07a8a915d5ad55	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
265cb756-6497-40ef-a8ce-99a4f1941cbc	9be9e43c5f88ced81b0910487c07a8a915d5ad55	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región Pacífico Sur		f62a5181290a24080a61f3e57671c5061bd9480b	OTHER			2010	f	
b08eeba8-83cc-4696-81fc-9562d0ca94c1	00987dc420bd33387fb5380d621e7e28923a1185	Protocol	OTHER			Aguilar Castillo, G. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región sureste, estados Campeche, Quintana Roo y Yucatán		f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER			2010	f	
d6cc5aeb-b5b0-4977-aa2c-4eee080e5f68	00987dc420bd33387fb5380d621e7e28923a1185	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
ee3ca708-3808-4ffb-9b87-7031939e3cf3	b7d82576b70b31be2d3dd81ca9d784bee03e7867	Protocol	OTHER			Avila Perches, M. A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para el Estado de San Luis Potosí		2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER			2010	f	
bdb59464-77e8-45bc-9e63-fc6342847076	b7d82576b70b31be2d3dd81ca9d784bee03e7867	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
ed6087f2-0545-49d3-a0fd-778a8aeae9c4	584d56cd7c402879f656f9c8af48e766273da12c	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
ace2989d-958a-4142-b5eb-71c308e8f1ec	22d680d5664c48db265db7c20a08dbd326e1e444	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
f8096ece-3542-4c4c-b820-3b83726ef7d9	584d56cd7c402879f656f9c8af48e766273da12c	Protocol	OTHER			Ramírez A. M. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Tlaxcala. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Tlaxcala		186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER			2010	f	
6d8518fd-365d-470b-aeb0-c516bcd1d0e0	120959cbcd41eb3c738e16f4ec535371957e896d	Protocol	OTHER			Ortega Corona, A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Zacatecas. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Zacatecas		ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER			2010	f	
13823c95-7a3d-4289-a660-0ffc3b654c8c	120959cbcd41eb3c738e16f4ec535371957e896d	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
b3b0783e-b4cf-450f-9527-b15dfa08926d	332066fb75ba440cd81e7d570f137b8e1d651b76	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
8ce5582c-09b7-4dd3-943c-4202e4eebf5a	5496cc82c3e8aadd1e49ee0186ef1341ecebe77b	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
9a922d5f-a766-469f-a941-9f4d1a7da930	6743ff8070cc1112001813daaf02802f3e18880f	Protocol	OTHER			Hernandez Casillas, J. M. 2010. “CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final proyecto FZ016 Estado de Mexico y DF		a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER			2010	f	
cd770a50-bd65-4d08-955a-c7fb689a445b	6743ff8070cc1112001813daaf02802f3e18880f	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
18eb4d3e-6990-4da4-8c9b-fb50275fab30	08c66a0e2d7307d28d93aed538b50414a717a3bc	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Durango		ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER			2010	f	
f6ece0e7-87fc-4cc6-88e2-44e8cfd52aec	08c66a0e2d7307d28d93aed538b50414a717a3bc	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
7b1fe81d-2098-4dfa-a4b9-0d40deaa7cb0	4d384fc7f46ad76ee011ef30456265b00553e932	Protocol	OTHER			Sierra Macías, M., et al. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final Proyecto FZ016 Golfo Centro		b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER			2010	f	
eb20a271-9cec-4949-acce-ae9a0366df85	4d384fc7f46ad76ee011ef30456265b00553e932	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
5dcba22a-6127-4ad9-9bc2-06f173bb5794	e97cb22aba8af721cbbbf879c2a80490412ca7bd	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
b829b810-5b0b-4e27-b9c7-3f9c01b09406	e97cb22aba8af721cbbbf879c2a80490412ca7bd	Protocol	OTHER			Perez Camarillo, J. P., et al. 2010. PROYECTO FZ016: CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE MAÍZ NATIVO Y SUS PARIENTES SILVESTRES DE MÉXICO. SEGUNDA ETAPA 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN EL ESTADO DE HIDALGO. Informe Final de Actividades 2008-2009 del Proyecto FZ016 para el Estado de Hidalgo		373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER			2010	f	
e6e7b3dd-e609-474b-ab71-055fcb65b9dc	ddb801111d229a57fe969d1d6c24cffb31ddd398	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
259d6a57-588b-41d8-b136-51b79080a38d	ddb801111d229a57fe969d1d6c24cffb31ddd398	Protocol	OTHER			Preciado Ortiz, R. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe Final Proyecto FZ016 Guanajuato, Querétaro y Michoacán		ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER			2010	f	
cec07972-5cbb-48da-9268-b11dc156bec2	245d1f37bf2b5f1ba4970198e071255494cb2ae6	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
c95bfc8a-85ad-4344-9f52-393db98f6f86	245d1f37bf2b5f1ba4970198e071255494cb2ae6	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la Península de Baja Califormina y el Valle del Yaqui, Sonora		8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER			2010	f	
bf642efc-7895-4eda-8328-caf4be510bf0	5c56454c1c31f1ffd31ae082b1cacfde017e9785	Protocol	OTHER			Vidal Martínez, V. A. et al. 2010. Conocimiento de la Diversidad y distribución actual del maíz nativo y sus parientes silvestres de México. Proyecto FZ016. Informe de actividades de la segunda etapa 2008-2010. Región Pacífico Centro. Estados: Jalisco, Colima y Nayarit		4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER			2010	f	
7fdf722f-983f-4065-80a4-21ec0e691ee1	5c56454c1c31f1ffd31ae082b1cacfde017e9785	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta. 		a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER				f	
323a33f5-3262-4297-b543-c5d939b20962	2f9586534503cccc8505ffc814e87204b266d211	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región Pacífico Sur		f62a5181290a24080a61f3e57671c5061bd9480b	OTHER			2010	f	
dfd1e6d2-cf42-4e12-8c49-d0f1bd97d9ed	2f9586534503cccc8505ffc814e87204b266d211	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
c9ccc4b0-1da4-4304-af92-9c66c89a76e1	a0f93779d14c8cc6400b5d9ebe7215dd018da205	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
d188ff7e-4b91-427e-9f11-cb18d9dd0834	a0f93779d14c8cc6400b5d9ebe7215dd018da205	Protocol	OTHER			Aguilar Castillo, G. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región sureste, estados Campeche, Quintana Roo y Yucatán		f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER			2010	f	
0681dc29-d08e-4e86-a5de-46689f132c8b	21719aeda9136f95c44e8cb6fa38c1abf5ed203a	Protocol	OTHER			Avila Perches, M. A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para el Estado de San Luis Potosí		2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER			2010	f	
a80005a7-b124-4f3c-a207-f3b14fd20dfe	21719aeda9136f95c44e8cb6fa38c1abf5ed203a	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
b2c4b919-f6ed-488f-892b-e4f533112e50	c7767db6d8d4a202c0b47a047f911541b5419d32	Protocol	OTHER			Ramírez A. M. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Tlaxcala. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Tlaxcala		186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER			2010	f	
e1efec22-31a3-47c1-89e2-a6a28b98206d	c7767db6d8d4a202c0b47a047f911541b5419d32	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
d95fb8e1-aa9d-4114-8da7-2a3fe3ab3dd1	eaf69af61d2693df85154b8c0833423fe53b8945	Protocol	OTHER			Ortega Corona, A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Zacatecas. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Zacatecas		ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER			2010	f	
06450410-9f64-44a2-bb3c-69e40ee4ce51	eaf69af61d2693df85154b8c0833423fe53b8945	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
3cb168c2-bcfa-4693-b5fb-874befba382b	009dadd5c094fb72d540cb8179212210aabdc6e4	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Aguascalientes		5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER			2010	f	
22195651-9897-469b-9493-e1168839d780	009dadd5c094fb72d540cb8179212210aabdc6e4	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
31124086-4c09-40cb-a4a2-c321eb3b023a	2d8eccfdaae1a88e969292ebc73e3bdbba412f47	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
2100f2fa-c02d-4a4d-a980-84fb3ffaf40d	df8230af86cc159e779b797e6230d9e0805fae70	Protocol	OTHER			Hernandez Casillas, J. M. 2010. “CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final proyecto FZ016 Estado de Mexico y DF		a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER			2010	f	
ab77c7af-e21b-47d4-b47e-01c5fe178e0c	df8230af86cc159e779b797e6230d9e0805fae70	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
ce1b630b-f66f-4783-ace9-ccd03f7a1ae6	9f178973c5627902d52501e63257c4b6ba1d712a	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
b4ff8fc7-cc09-48ce-8479-2663b978ffc3	9f178973c5627902d52501e63257c4b6ba1d712a	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Durango		ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER			2010	f	
73945382-480f-4234-b3aa-6052a625f588	15a9cfb82a3b4843b12f8763a682bbe13db7bc47	Protocol	OTHER			Sierra Macías, M., et al. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final Proyecto FZ016 Golfo Centro		b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER			2010	f	
d0824cb5-fe89-4c8b-bd16-3eeaebb2c508	15a9cfb82a3b4843b12f8763a682bbe13db7bc47	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
4039bb0e-8113-4401-b150-eb004455efa7	722a8acd7dd0cb37e99ed5d858a8ddcec9f9f045	Protocol	OTHER			Perez Camarillo, J. P., et al. 2010. PROYECTO FZ016: CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE MAÍZ NATIVO Y SUS PARIENTES SILVESTRES DE MÉXICO. SEGUNDA ETAPA 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN EL ESTADO DE HIDALGO. Informe Final de Actividades 2008-2009 del Proyecto FZ016 para el Estado de Hidalgo		373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER			2010	f	
0a6cd63b-5518-4c66-93b6-5bffb03f157f	722a8acd7dd0cb37e99ed5d858a8ddcec9f9f045	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
0c716c25-c269-4aad-9542-95f4e927917d	2c08a708a375983c82d3b26d35a203ed51be99f1	Protocol	OTHER			Preciado Ortiz, R. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe Final Proyecto FZ016 Guanajuato, Querétaro y Michoacán		ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER			2010	f	
ed80e846-ef35-41ba-81b0-954646e84c28	2c08a708a375983c82d3b26d35a203ed51be99f1	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
1b123a37-435c-4182-ab0a-581f9fbf1fb5	92bdb3911d8429d3c3ffb2f176f98e8dcee2edc4	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
c4aa3804-c246-443e-bdee-5302ae407147	92bdb3911d8429d3c3ffb2f176f98e8dcee2edc4	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la Península de Baja Califormina y el Valle del Yaqui, Sonora		8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER			2010	f	
2483483f-ab04-4afc-858d-b6f3a80bf1f6	8f29e92890475d090db465e709da98d5274f9ec5	Protocol	OTHER			Vidal Martínez, V. A. et al. 2010. Conocimiento de la Diversidad y distribución actual del maíz nativo y sus parientes silvestres de México. Proyecto FZ016. Informe de actividades de la segunda etapa 2008-2010. Región Pacífico Centro. Estados: Jalisco, Colima y Nayarit		4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER			2010	f	
9eea5cfd-f95c-4754-a13c-b81294f5568f	8f29e92890475d090db465e709da98d5274f9ec5	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta. 		a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER				f	
037fa613-c1d5-4902-910d-86b9f9c26a4a	519fbfee24af3c1a7d59cca0ea1ec33a465dfd63	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región Pacífico Sur		f62a5181290a24080a61f3e57671c5061bd9480b	OTHER			2010	f	
a1a3977b-bac2-4fa9-a328-03bc1b9e6cd0	519fbfee24af3c1a7d59cca0ea1ec33a465dfd63	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
a5a963ce-15d3-4b07-b1f2-6b7a6e397ed2	0495427b42ea001aeb79479a032dbc5f3c22945e	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
8a070217-504f-49a6-927a-ef58e1c527ae	0495427b42ea001aeb79479a032dbc5f3c22945e	Protocol	OTHER			Aguilar Castillo, G. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región sureste, estados Campeche, Quintana Roo y Yucatán		f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER			2010	f	
cbd5f0aa-c013-44c2-905a-11056cb66af4	7afe80c078f23022a4a9e61875b17e8ec0ebd68e	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
3f202419-13c2-438e-8874-214b551e139b	7afe80c078f23022a4a9e61875b17e8ec0ebd68e	Protocol	OTHER			Avila Perches, M. A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para el Estado de San Luis Potosí		2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER			2010	f	
d51558db-6ad8-4860-a3d3-56d6a2b8da00	3528db4c784f3615542b42f8ac1c8b8ade8431bc	Protocol	OTHER			Ramírez A. M. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Tlaxcala. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Tlaxcala		186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER			2010	f	
8dcf2f06-1a5b-4c00-a726-b0385ea25505	3528db4c784f3615542b42f8ac1c8b8ade8431bc	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
0a34fefe-051e-477d-9601-d2dfdaaf8042	248031e97e3f5bc551a86d5f604ec1482ad0aef4	Protocol	OTHER			Ortega Corona, A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Zacatecas. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Zacatecas		ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER			2010	f	
b13c4faf-fbe8-4162-b826-3f1c53268144	248031e97e3f5bc551a86d5f604ec1482ad0aef4	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
c9c6b313-522c-4190-b5be-dde4b87867df	b06dea507f01d2dc3dc20a1cc414d0bf07557838	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Aguascalientes		5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER			2010	f	
3102646f-444c-48db-90c0-ae1443b2e178	b06dea507f01d2dc3dc20a1cc414d0bf07557838	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
bf478856-1711-4773-afd5-186d2d29cb2b	a197c421a1d8e80f141324412940e4a5acda53b5	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
14c6c6a7-8fce-4d5c-a5cc-6e8ace91d931	1c96ffca9ec462533464047486f1337160fcbc29	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
156ed3d2-4de4-42a1-95d3-46e447af90b9	c28d55d37b87a94d9e3620cf40bd51362cf61f1e	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
e0cbce51-3776-4607-949b-8fa0db9cc918	4828b2b1119f4a45e7526d3e8b00a09ab589c965	Protocol	OTHER			Sierra Macías, M., et al. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final Proyecto FZ016 Golfo Centro		b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER			2010	f	
b96b074b-beed-4ce1-9be0-0ad44c9d1628	4828b2b1119f4a45e7526d3e8b00a09ab589c965	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
5fee8dea-6cd5-4880-95c5-918b779a6ab6	887e2c93109a8ded236fe2696ef5ee0734cfcab6	Protocol	OTHER			Perez Camarillo, J. P., et al. 2010. PROYECTO FZ016: CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE MAÍZ NATIVO Y SUS PARIENTES SILVESTRES DE MÉXICO. SEGUNDA ETAPA 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN EL ESTADO DE HIDALGO. Informe Final de Actividades 2008-2009 del Proyecto FZ016 para el Estado de Hidalgo		373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER			2010	f	
82337829-c69c-48ee-b161-16aa9eee0c24	887e2c93109a8ded236fe2696ef5ee0734cfcab6	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
