material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	gathering_event_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
004b50bcd3da8739570f52c51bdea61e	Organism			CIRPAS-INIFAP				BAGENO		11709-OAX-1538			Germoplasma en conservación						0c89d833-fa46-4bfe-8526-e28297a0db1f					
004e46c31e2a886fe1e5d7c34482662e	Organism			ECOSUR				CH		2002-1421			Germoplasma en conservación						1e53b387-c8c3-4af7-8fc2-246470bae6d6					
004f12718837ad4a1b31cccfc8db64db	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4890-NAY-146		IIA 781	Germoplasma en conservación						2fae4b0e-fa61-4f69-b427-bbe0cab77afd					
005c81149104777d30b2b1ec6331391e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4092-MEX-691			Germoplasma en conservación						83e3c56c-6196-42ad-ac9f-4de891569958					
005f022e5adcfa5808be9acb63daa2c1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9715-GTO-387		BMDH 17	Germoplasma en conservación						a464e4f6-ff8e-4280-a18d-53373c6b379f					
005f2f0874c58f614045caa547864c50	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5016-NAY-272			Germoplasma en conservación						f2e9cf50-d8ec-4668-bb6f-e0447d42da54					
00605ec87bcd140cc1a004d63aea8ae1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8330-VER-447		MFB & ARR 135	Germoplasma en conservación						69955032-1240-4e5d-9138-9d55493070fb					
00622df7ce1a7da5feb0f0b9fb58bc96	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4396-MICH-267		IIA 1109	Germoplasma en conservación						a94fed8b-e942-4a0b-946c-c8f0085eefa6					
00630ea050da18fe6c87b380491ea019	Organism			ECOSUR				CH		2002-0660-1			Germoplasma en conservación						b15b0481-1298-4126-814e-3739a564fb31					
0063b8d5a73ee22392dc3609ece750e3	Organism			CIMMYT				CIMMYT		10290-T.spp-734-67			Germoplasma en conservación						adb1f553-dd8f-46fe-a632-32922e23b4fb					
0069e06508f77f11c0e979a0e88a70e8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10113-JSG-MAS-AAE-275		JSG, MAS, AAE 275	Germoplasma en conservación						f596d3d5-f817-4a9f-bde6-ee0401aeb6dc					
006d01340dc244f6cfb9342793f6b408	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2743-JAL-42			Germoplasma en conservación						1aa5aa2a-b879-4861-b8f7-b00f4150b28b					
00730d215ca03d5ac03c0b9e8e3954c1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7382-SON-151		EHX 15062	Germoplasma en conservación						b2c240e9-70a2-4a95-bc47-d1c029b36a10					
00731d044e41d10b13f14c577d4643e8	Organism			CIRPAS-INIFAP				BAGENO		11804-OAX-1633			Germoplasma en conservación						3b4f24ad-be80-486e-97d5-b70fb80923c6					
007428fbcad2398ee789e7c8c2731c54	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1417-COL-10			Germoplasma en conservación						33e3be03-675c-41f8-9927-65f2bf82fc87					
007fa65ab4e1ed23fd213b8d53ee7910	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8155-VER-246			Germoplasma en conservación						040fdcc7-d2a8-411d-9a3e-2bedf62de4a3					
008956d4cf6825c6c5b8c82a1ce5d25e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4231-MICH-106		EHX 3059	Germoplasma en conservación						06927510-2a34-4121-b2fe-47d1762157aa					
008bdf0683969e9eff1ac9718e8646f4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4363-MICH-235		IIA 1061	Germoplasma en conservación						45eb91f0-dfd5-4239-8ce5-350480b1f72c					
008be0b60916c1f403077367d3e47d40	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6486-PUE-726			Germoplasma en conservación						ff1c383d-3a95-4892-b9ef-8229dd5f6f60					
008cd4661e7c6c97ad4fe533b0e2d702	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6630-QRO-25			Germoplasma en conservación						a986e13a-5c69-4a43-bfcd-adfe30467d7b					
008ef0d6f4b9a256b7b98186c5b4381a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1660-DGO-200		EHX 15369	Germoplasma en conservación						a379525a-0f8b-46d0-be58-cac5095e013b					
008f4a4efaa6cd76c0320faeaaa129a1	Organism			ECOSUR				CH		2002-1716-1			Germoplasma en conservación						6d4a14f3-eac0-41e0-91fc-be45aa5b4b9e					
0097a18c9f1c5f4bfbef33b044b91ce7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2702-JAL-5			Germoplasma en conservación						55105916-097c-4285-a79b-54b7b368e6df					
00a03ab8694519ed6333a7bc6f06a8c5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11513-OAX-1342			Germoplasma en conservación						150e9537-0701-430b-bdbc-7b8969bcc5f0					
00a0954bb8f1d10ec98a85eb6836d029	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6107-PUE-347		PP 17	Germoplasma en conservación						299492b8-5eb9-4fbb-bc0a-f335b6bed4a6					
00a5813510cf635bed0f9ea47d7b9fa3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5503-OAX-299		EHX 15770	Germoplasma en conservación						40f49bb6-631c-4dc2-8243-4c0ecac776d8					
00aa63b7666746299d9b3ce6b42bd5b9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1104-CHIH-169		EHX 15174	Germoplasma en conservación						522cb0a1-de04-4721-a832-a01b971ba857					
00b0c89f593547297ce12ef302fd0f2f	Organism			ECOSUR				CH		2000-0280-3			Germoplasma en conservación						439aa2a5-7b55-4622-abb8-3407bcd2ce0b					
00b9d09b6fb74d4cde500ab82ef1270e	Organism			CIRPAS-INIFAP				BAGENO		11702-OAX-1531			Germoplasma en conservación						4a05bb11-d38b-4ff3-824a-075c26611bf7					
00ba3180802c8c1dfe716a433c3d73e6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1227-CHIH-292		EHX 16175	Germoplasma en conservación						17688d67-35b3-4dcd-a1a8-c594699184fe					
00bf401cfcf8e1da1656dcda064c55af	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7880-TLAX-305		ARR 62	Germoplasma en conservación						6ce9e30f-de5c-4867-852c-fed407e7da9f					
00bfa57362f0625aabe5cad516cf6c78	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5917-PUE-146			Germoplasma en conservación						5f070f3a-939e-4c26-be5e-2d7774020b62					
00c3296c55508eb8a9397ff462c45736	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8415-VER-570		PRV, JAA, MSM, DA, RA, PS 36	Germoplasma en conservación						1566093b-4114-414a-849e-7b1baa7ad26d					
00c7bf05631be7eca558a35df600c099	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2887-JAL-181			Germoplasma en conservación						1d9c71e7-9e74-463b-ae46-f46c1a68f110					
00cac3196d543c14e8b9954dea10f829	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11209-OAX-1038			Germoplasma en conservación						83818132-737e-4687-a294-4c9f3276a6a7					
00e1ef9c0e922f702642c7087e6aba2d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9619-JAL-707		LOS 24	Germoplasma en conservación						71800eff-a824-421a-b7fd-5ca12019cdfa					
00e2136cf936d630c196b4cd34d85d87	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3827-MEX-426		FOH 56	Germoplasma en conservación						2ed45c49-0ce9-4177-babe-e2175963a95d					
00eab558c095b02082d31d1cef181a56	Organism			ECOSUR				CH		2000-0163-1			Germoplasma en conservación						d1db4a1d-5c7e-4415-bd45-8f6aa9b74492					
00f6738362ae6d646a429506fd1111ae	Organism			CIRPAS-INIFAP				BAGENO		12075-OAX-1904			Germoplasma en conservación						f58987b8-6c1d-466a-9823-a5c60def37e5					
00fc0b89e72c01d31c20c10248ca9f46	Organism			ECOSUR				CH		2002-1140			Germoplasma en conservación						64076960-baeb-45cb-8052-4725f5fefd8b					
00fe3e2bd9426eef2ac2a5ce28669f25	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11257-OAX-1086			Germoplasma en conservación						d20fdc40-59ae-4c49-a6d1-5011d95945c7					
00fee02979feb011aa2af8742ecc662b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9960-SLP-264		LZL 72	Germoplasma en conservación						8226d3a4-13c6-40ff-8e46-0a7e5789584a					
0103490d4f3f5e234bb6dce1a5c7def5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11085-OAX-914			Germoplasma en conservación						b5c765a9-5ea1-4e43-bd87-42f72eb8faac					
01085de243087d2de46caea6fbfa6092	Organism			CIMMYT				CIMMYT		10249-T.spp-1070-96			Germoplasma en conservación						58b6b94f-6b36-4a86-8737-435a1bc6d331					
010cc8d837a295911dde1b70de1632d2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9231-MICH-511		ND 80	Germoplasma en conservación						715247c1-ae1f-4eab-bde4-60998f4b9eaf					
02a0dc8f0dc090cedfde926da67b7a0d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7203-SIN-145			Germoplasma en conservación						48e8663a-2dcc-4f50-a041-b5453e9f25fb					
01170530dd865b49efdc8fb331b803a8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10943-OAX-772		J 103	Germoplasma en conservación						d34acd0e-0d19-493c-af2a-dc3e6b2fbf3b					
01198d9373a05bb6b9f9ac32d442afe8	Organism			ECOSUR				CH		2002-0634-1			Germoplasma en conservación						bd55d693-89fb-4603-8644-d6dc22a1dfd9					
01210d2b168cc1473e825bba761086b9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2857-JAL-152			Germoplasma en conservación						5fa802b9-2396-477d-971f-8d6e7e723211					
012129763aeb6adbbda02d26fbb20096	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7949-VER-41			Germoplasma en conservación						ec32b689-f77e-44d0-8501-9bcff4063989					
012ab59a62f5b1a1b5ef778461e421dd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10763-HGO-343			Germoplasma en conservación						45eb9aa7-69fa-4b36-adfd-0407bae5d0d4					
012c10c92dabbbafaba4424363a030eb	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5934-PUE-163			Germoplasma en conservación						85d2c0eb-e6b8-4b94-b59c-9ee587550ea0					
013b94b758b14da7598bc179b9271e76	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6044-PUE-285		IIA 32	Germoplasma en conservación						75c09e46-3b49-4eac-afc4-a7f4b7a84b85					
013c4c1111c7f729562407dbf90888af	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1109-CHIH-174		EHX 15179	Germoplasma en conservación						033a1e3f-e6d7-4b20-a504-03c6b13e39f4					
013d985539de67a0e53ad49127a8325b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6672-QRO-67		IIA 233	Germoplasma en conservación						7e866bf6-1f70-48d7-a6eb-1ba60d630eea					
013ffe1c1b083ba850d5734f2a908162	Organism			ECOSUR				CH		2002-1265			Germoplasma en conservación						00d5f28f-78d0-493f-98c6-e6846cbd2a63					
0149af14f0ec1d141beb2fbc6be61f90	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7033-SLP-181			Germoplasma en conservación						909706b2-2d65-4588-afe8-9752df219f15					
014d9b24547632889b6d0c755afaee89	Organism			ECOSUR				CH		2002-0841-1			Germoplasma en conservación						ccae1fc2-7dbe-4b65-9e14-ed5fa31518f6					
014de825f9ba1418a2f8cb45e4d66b25	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4395-MICH-266		IIA 1108	Germoplasma en conservación						6b1a987d-ae9a-4376-aebc-c6ed1331157b					
0152c1f8b34d89f3dc2b67c57349f420	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		765-CHIS-530		ROP 325	Germoplasma en conservación						8a994d3b-1a9b-4566-abb4-8957a4230c81					
0155adf2826b305e28f99fc99fdcef6c	Organism			ECOSUR				CH		2002-0145-1			Germoplasma en conservación						8bc1ae7e-42a5-4854-9ee3-c054379d6ece					
016063f6faea993cda03bdc813c12209	Organism			ECOSUR				CH		2002-0085-3			Germoplasma en conservación						446c9afb-cb0f-4853-b5d0-000d2b5f6632					
01691fec13039b5d9be09efeb623f9ff	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10407-CHIH-398			Germoplasma en conservación						aa28b006-2ead-4f11-a38c-25afbce8699c					
0169955e2bf618b63fc11c98e7bb21cc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1912-GTO-181			Germoplasma en conservación						cb183a42-4801-4639-a41f-9c53a43f08bc					
016f6698f71d05da59d0c944832eda71	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7712-TLAX-137			Germoplasma en conservación						b17a3fd1-d142-4d99-9413-2c48097cd7bc					
05a9b553d6a886574d1da185da48d8a3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7260-SON-15			Germoplasma en conservación						285af255-58ef-4da7-95d0-ea5f486e13f4					
016fd2aa537ba043ccc21ba3c6351c7a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1301-COAH-17		AME 35	Germoplasma en conservación						34a2fd5e-06d1-45bf-a56c-40d1b32a6094					
0170625fa7354b34b66a4ba98c5665b1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2249-GRO-172		EHX 3299	Germoplasma en conservación						cb5c7138-2251-422c-9b17-663566edbc5f					
017580decaec974e986a63fbbb0bcc4d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6111-PUE-351		PP 21	Germoplasma en conservación						42c96580-b331-411e-be72-f036006ba7c2					
01795f555b6463f035d875c7642cb522	Organism			ECOSUR				CH		2002-0112-1			Germoplasma en conservación						fe2a8a7b-6230-4b1b-9d60-21875faba2c2					
017ab1fd426e0238744f164bcc00f9ec	Organism			ECOSUR				CH		2000-0060-5			Germoplasma en conservación						d3694e0b-1ebf-472b-aaeb-34671d05fa09					
017c13e7da6ee6770dcc92c28e97f508	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6046-PUE-287		IIA 560	Germoplasma en conservación						5c6becf7-583e-4e42-a070-2d85b0222282					
0180d8d62e5a76b20a71871e3710e5c8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		922-CHIS-687		ROP 595	Germoplasma en conservación						003fe3ce-eeab-4cab-a5c5-47cc7f552e05					
01837b80b4f8f66ee166e1a0d628c7b2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7972-VER-63			Germoplasma en conservación						04bbc975-f72d-43ea-be84-7fba8f087320					
01845c8ca8b3825cb661dc50d7cc2355	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7254-SON-9			Germoplasma en conservación						9b554514-12b9-49a8-85f8-732f1e4abfd0					
0186cbdcf400731e64598d377101981c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1712-DGO-252		ALJ 50	Germoplasma en conservación						94abb463-858b-4e73-bcf9-548c90d0c52f					
018dd023904716067d1a12d13720d102	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4731-MOR-151			Germoplasma en conservación						d06e4fbb-6828-4c00-96df-1e55e69ef507					
0190d138710f7e3a9da9a5c36386b7e0	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		597-CHIS-363			Germoplasma en conservación						877d5c6e-690d-4832-aa39-8cb20aeb0912					
0192c28bc9f57727f934507606dcc58f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9879-TAMS-163		IVF & PLT 15	Germoplasma en conservación						f1d6c2f0-a520-441d-a91f-ac12dc36b50b					
019b3dc2407fd032f288cc0bf5c1d566	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11433-OAX-1262			Germoplasma en conservación						36405056-26c8-4a4d-93c4-22c89a75e9a4					
019d095439741737022ed3f4c66ba4df	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3888-MEX-487		ARR 29	Germoplasma en conservación						5286ef18-77a6-4067-ba0f-3ea2daa5eb15					
01a0bfe37382b554903fdd17cdb3a62b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4871-NAY-127		IIA 748	Germoplasma en conservación						835e9ad4-ce4f-4704-bd28-81117ee93315					
01a1c6858364cddbe23b0245459fb1e2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7331-SON-100		EHX 15000	Germoplasma en conservación						adb9df02-a0df-4d06-ac39-328af9c3b873					
01a2060ae831a1394e07914dbf31cc23	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8112-VER-203		JJR 63	Germoplasma en conservación						fc3b3f8f-19b0-4758-ae3b-88d17351adbf					
01a42ca0f71fa82f9f773e71f2ab1921	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4401-MICH-271			Germoplasma en conservación						c9f1f088-b367-40f0-a6f0-4f58741f5b87					
01a4be20882b62ee1cc9875929287435	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8786-ZAC-42			Germoplasma en conservación						4fbcdf46-2ec5-4fa3-b259-6a7809c84a19					
01a4e132c69cbed3f1ff0df94bcac981	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1925-GTO-194			Germoplasma en conservación						9553f324-7339-4e23-b2bc-8d2733d338fb					
01a73e2db0f3842471a66d7ec8467747	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		506-CHIS-272		IIA 1217	Germoplasma en conservación						f7d5d7e4-e2c1-4b21-901f-d41876561814					
01a7bd6a0c7a0e38334fbe9bcc4bb8d2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6245-PUE-485		PP 170	Germoplasma en conservación						5f4b284d-ca82-459d-abba-e95406cedfb2					
01be247c9e135273986985117b0ce3fe	Organism			ECOSUR				CH		2002-1804-1			Germoplasma en conservación						9c618759-94f7-4e92-9625-44e0d54e8703					
01c16ea143b56f933f3ae6295ec13171	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6663-QRO-58			Germoplasma en conservación						e1444228-5bef-4d2f-9800-5eab16105df3					
01c3f69f645de60494cf5f1052361f3b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5241-OAX-41		EHX 790	Germoplasma en conservación						98b3465f-7676-46cb-bbca-090e9acc3315					
01c9f2ebcf760e27e845862406d12b0b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5950-PUE-179			Germoplasma en conservación						7cd539e1-e34b-4982-932b-2f721f03f9a6					
01cb8d25926b7fd6a603c69d68a1f268	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8236-VER-327		P 24	Germoplasma en conservación						62938371-af24-4dba-acb8-b98e676b9522					
01cd4f360b273a5e44fee8238745c020	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9538-TLAX-481		AMA & SSC 149	Germoplasma en conservación						00f0aaaa-6715-4da7-8ff8-c6f7d50e3c8b					
01d6d489a13bb5e880c0b264dcb3254c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6704-QRO-99			Germoplasma en conservación						8dccd333-e0e2-42ce-87b0-fd2dd9b7304b					
01e2731f4d9f87bac4e1094f91d826d7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5218-OAX-19			Germoplasma en conservación						1f77974a-908a-4d89-b4f3-557134d10847					
01e398dfcac8758c4a63105f26b7f1e7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10910-OAX-739		FJ 70	Germoplasma en conservación						f5bd74b1-1538-44d5-8cd9-175b8e7cf39b					
01e8196ea511a06e138a4d16bb91b868	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3371-JAL-656			Germoplasma en conservación						75e8bb3a-3817-4ca5-bc85-f4af206d6845					
01ed9f886299131921d08551bb6d9bee	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7202-SIN-144			Germoplasma en conservación						f320b85b-5cbc-41c4-90af-b80fc0e5e49f					
01f86c7fc44f2fb653cd6840403d0f8e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6240-PUE-480		PP 165	Germoplasma en conservación						47ed292f-8ad1-4456-87fe-93be4af6cb48					
01faab237ce714c31c43c93b6f0d0432	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4681-MOR-101			Germoplasma en conservación						fd79a35e-3b21-4eab-aaf1-d6c507605e1c					
01fbf4bb55cce65ca1d3e20b1e2ddbb3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6403-PUE-643			Germoplasma en conservación						ac40e35a-6b10-4419-a3cd-50fdc2b31371					
020079156ac264baef76e6534555bc15	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4074-MEX-673			Germoplasma en conservación						0dde53c0-040a-4c3a-9d30-527a85d64473					
0203f54a28b65e86250d9a5faaa46fc4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10986-OAX-815		FJS 146	Germoplasma en conservación						9b42003d-d457-403e-ba45-38ead95c72e0					
02076dc183ca8c2b863936773f6d6215	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8580-YUC-84		EHX 3982	Germoplasma en conservación						8be17bd6-f06c-48b0-94a4-9979fe261777					
020cd3fd552b23eeb86548223e694078	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9863-ZAC-280		RZA 8	Germoplasma en conservación						c37d7ccf-924e-4132-a49c-d6f5be51b484					
020e1631132faaeccb10e3a91368899d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1931-GTO-200			Germoplasma en conservación						0e289a19-5fd8-421f-b477-db111b4c2e1e					
021084ba367f7ea765a08dadc6c38e83	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6247-PUE-487		PP 172	Germoplasma en conservación						f39b91c4-3709-4b63-82f0-75ccdc39c7fb					
0213e81f0c6cf334ab3a0eba0a995e50	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1333-COAH-49		AME 66	Germoplasma en conservación						4bd7c788-f63e-4cfc-80f8-777b730142fa					
02141655f46d4c8230ccdb4f598f05f1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9053-VER-675		PRV, JAA, MSM, DA, RA, PS 25	Germoplasma en conservación						d867d1da-cc86-4405-b258-99046fb5a609					
02142a1142e596c9c68c2dc0a04c7017	Organism			ECOSUR				CH		2002-0487-1			Germoplasma en conservación						e659fe11-6338-4077-a771-1f4d703717e7					
02142ffa3cbd619800f7254f868a3dd1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7793-TLAX-218			Germoplasma en conservación						07e1be48-5664-487e-9b44-102230cb6180					
0215fa349cf8e79ca049e127c8673827	Organism			ECOSUR				CH		2002-1391-1			Germoplasma en conservación						25bfcc86-42de-40ff-ab7d-de038ebd1361					
021782329128c3f0ab5a93ba1a9dd713	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5156-NL-76		CVM y estudiantes de UANL 32	Germoplasma en conservación						e6281e67-73d0-4f66-a5e7-fbfa13bd4ba6					
021ab95d31d71493293044b964fd7496	Organism			ECOSUR				CH		2000-0382-2			Germoplasma en conservación						2b0772fe-d51a-4012-8aed-98b2e30e058a					
021afbd421688014ca07056e38d3a87f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7497-TAMS-71			Germoplasma en conservación						e419a3ad-5404-4aff-b2a0-383e7ba0acab					
021dc2a210cd7c449d77d9699bce2707	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4799-NAY-54			Germoplasma en conservación						5c939d03-4469-4883-8067-ca79fd881635					
0223cc4ce96fd6df8405cd9061b28398	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7251-SON-6			Germoplasma en conservación						7fbfeae9-efa8-4498-91da-25a26ca78397					
022a6261c4ab2f1ebb74242f2c7ae2c7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1746-GTO-16			Germoplasma en conservación						0c8182d3-b100-43d5-bccd-27a1c8bc338b					
02340ba1651c2bad8810e9e80ae05d1b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		464-CHIS-230		EHX 1895	Germoplasma en conservación						df38eddd-b500-48bd-a873-a630cfab6c35					
02348c36d4621308ca96a36c646a5ee5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4384-MICH-256		IIA 1093	Germoplasma en conservación						786f20d7-d181-41ea-9d1c-cb8aa886b71d					
0237f0adcdafeb5ebf56bec5cdf80538	Organism			ECOSUR				CH		2002-0725-2			Germoplasma en conservación						a13868e4-f6de-4c46-ae2a-38021f7ccae8					
b07b2e74909a0e59511a0f0868b92838	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1838-GTO-102			Germoplasma en conservación						69a05202-b137-4919-b6ee-a0fe5ae115c0					
023918fe6b6fb42b941339ff2dd1f58d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10525-CHIH-516			Germoplasma en conservación						6f90b167-f6ca-4533-bae4-216a7d269ce8					
024053abdccd56da03daf930b8e21aa4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4397-MICH-268		IIA 1109	Germoplasma en conservación						d723b73d-331a-4461-a2f9-cba5d9a74adf					
024297d02b8e00a7541b538b981ce3c4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10548-CHIH-539			Germoplasma en conservación						66c7df2e-e9ef-4899-a6b6-d281d8431ab4					
0244a32b87cffc085997f124df47e18e	Organism			ECOSUR				CH		2002-1627-1			Germoplasma en conservación						11593601-61c0-415d-b44c-9eb4b776a74a					
02456e614c7f15aa3474255a8e74fc60	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7060-SIN-2			Germoplasma en conservación						734051d8-c5a5-4336-a957-0dbf30d3bd08					
024840e709a581d224dec54a7132e2d8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		869-CHIS-634		ROP 500	Germoplasma en conservación						7a5dc0a6-0ab3-4f26-a154-ea4889b467ae					
0256be921488b50c5769abc500924d9b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6870-SLP-21			Germoplasma en conservación						2d19c852-5c67-4bba-886b-02ff689b86ec					
025a014fb652a37db94cd661fd9074d9	Organism			CIRPAS-INIFAP				BAGENO		11275-OAX-1104			Germoplasma en conservación						602eafb1-d482-4263-9ce0-0e47cee82c02					
