assertion_id	assertion_target_id	assertion_target_type	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
09fa5b09-0888-48de-b124-7b054a8465eb	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						19	g								
4aa00255-69e3-4a3e-addf-d0b5818ddfd6	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						84	g								
52164635-5cb8-4a04-a1d2-86593b5f0cf3	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						0.3	g								
50163bae-f301-433c-a0a0-ede5b8aca6f1	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						106	g								
5157b962-dce6-4ca4-9e06-3501c48df8a5	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						14	g								
94832a29-981f-459f-ae69-65d73933e61c	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						76	g								
3eea0bcd-ff6c-4029-b977-cffdd7cd7eb3	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						61	g								
0d5dfa9a-15f6-4f2d-b90d-efd156ce96c2	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						12	g								
1b184a38-b59c-4dad-a067-d185462990db	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						12	g								
ac025f20-fd00-4147-8656-2173216bb2d4	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						80	g								
39abde83-257c-4bf9-9990-f5f4e49339c0	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						12	g								
a3185695-735c-4d02-b203-f72a97c98137	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						0.3	g								
ad2f70a0-7f07-4205-8888-f00b83a8057a	BIGC.20190425.09.1.e-fisher	Occurrence	fishWeight						12	g								
246c1e22-abb2-4ccf-ad10-1572a409e833	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						7	g								
bf0ba7ff-4547-4ddb-ae17-ebc87e9cb886	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						35	g								
d554f81e-5260-4e9a-807a-6090087c1132	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						3	g								
59c328b6-6dcc-4911-9926-39b2891546d1	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						14	g								
b3272c31-53e8-4f37-872a-87f1ff5cc02a	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						3	g								
39d2ac5a-2472-48d9-a517-f032f733e4c6	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						17	g								
fa1cf4fd-bb02-4b60-95ba-7a83cb196d48	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						5	g								
3f8bb053-4be2-4718-8cbc-0321b02a1b56	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						3	g								
ec251588-6e8a-4df4-9b23-546f17f000ad	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						18	g								
b77107ab-0587-4aef-a2d7-b964936ddbda	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						11	g								
32acce90-15d6-4171-8c0c-06b47a5edcbd	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						8	g								
4d7d0b0d-4030-495c-889d-eb4f10af1165	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						2	g								
db982412-c83c-4852-910c-3300ce574653	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						27	g								
e60bc1b1-81b5-43c9-afb7-30456babe471	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						37	g								
89ad090b-47ee-4dab-a461-6d4fb5c385b0	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						5	g								
56c3c7be-828e-44de-9177-391a551dd736	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						34	g								
30ef9724-bfbf-4d0b-8ee8-8a413cef17a7	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						4	g								
967c45fb-2232-425f-b70a-57a4fce3f109	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						83	g								
2eaa3950-713f-4690-89bc-95f19038d83d	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						2	g								
e4a8b7b9-54f6-4d4b-b9c2-00a8d99f2e29	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						5	g								
e937a19d-d393-44cc-9d52-8f25d4e239d8	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						83	g								
4a8522f2-bc27-4de7-b421-4fb96a12fd6c	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						43	g								
35406c6a-d725-460e-88c8-7c734dc332e1	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						4	g								
6b9b3593-a1ea-4456-8ad8-88a6f6a49811	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						8	g								
c441825f-967e-423b-9f36-5d677d3b1b67	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						31	g								
5b5c1a65-a1a5-4e14-ade4-c165c4b0c2bb	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						9	g								
b134205c-b0e7-47b7-a42b-5a5742074aff	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						30	g								
b2c2eef7-4036-4dd3-9ef6-fec3bb546974	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						25	g								
cfaa1a9e-109b-4922-b7a4-5cd64734a7b1	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						36	g								
17722a2e-0823-497a-9da1-1c71f3756359	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						3	g								
59def530-bb61-42ab-b200-28dcfab65220	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						22	g								
919f7449-1d0a-4c66-bc2d-da5611cab92b	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						4	g								
c5ac3006-2438-4ea7-bfb8-541eff30f04e	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						119	g								
a6b60b8b-4718-4cfc-8d4e-30124fd02bbd	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						87	g								
e1e1ba9a-c0fd-448b-8748-171af5b04e15	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						30	g								
91951a1b-676f-4637-9213-3f0db01a67cd	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						38	g								
98ceaa75-cc6c-4fb0-9488-f73eae35a73d	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						21	g								
8dacc1d5-45c9-4e95-b3ba-78bb404adead	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						28	g								
e956a536-53dc-4519-88aa-c28bd7524928	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						29	g								
a9f3fd57-debb-4ce8-9251-41e23e1cd78f	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						32	g								
13317165-ff71-48ce-a2d0-d13d2cf13e9d	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						4	g								
5c0a23e8-6743-44fc-90db-ee1803280b4e	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						2	g								
300d0a05-6d42-4224-bf11-273d8bd519c4	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						24	g								
442fef31-9285-46db-bee5-1e81981770e7	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						4	g								
bb6fa99c-ee57-4131-bbac-94a351faec06	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						107	g								
999a7f60-46bb-48a4-bb2f-bcd029dba748	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						5	g								
3172a600-fd4e-4026-84a5-2d9cf7832354	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						30	g								
c8fa14d7-8680-477c-ba5e-800f20ccb8b8	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						10	g								
5995b19f-8219-41ad-a356-433ddae81b2c	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						18	g								
9ef1add8-8b0a-4b8a-a4b1-65c08a7a2382	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						20	g								
d608e1ea-bfff-4b73-b144-bc239c3d6100	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						9	g								
c0e6986f-b266-4d60-ae01-df0f255ad99f	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						8	g								
7d39d09d-d1a0-4e01-9e34-8af13ed8daae	BIGC.20191021.01.1.e-fisher	Occurrence	fishWeight						37	g								
7a24ae43-9a40-470c-a503-b9e87282639a	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						16	g								
0c92b0b8-85f5-4ae0-ba25-94f47a95bd61	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						8	g								
7d27c47b-c896-42e9-8677-a6c5e94e962a	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						22	g								
6daeeebc-9bf3-486e-aa36-ab192ffffb73	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						29	g								
f0de0b25-d913-4325-bf3d-4568bd292a76	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						16	g								
8a34acd2-1bfa-447a-a2ad-a7b4ba951125	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						3	g								
5d945852-5c33-4ad1-8f20-67ae49e0d0f9	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						152	g								
e17a6026-a3c0-4545-9ce8-8486f19af687	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						2	g								
97f4ed8b-e96b-4882-936a-44e8a44770be	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						4	g								
4d2b56d3-d405-41d4-9c73-f7c1314f1830	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						36	g								
6679eadf-737e-4673-9bb9-5a6c90e9bf01	BIGC.20191021.01.2.e-fisher	Occurrence	fishWeight						18	g								
4aeaead3-360d-4698-ac4c-ce355f049f51	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						3	g								
57c04ed3-3146-48a2-becc-64ab2c986aff	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						4	g								
844425fc-04d8-4d84-9f5a-87e1de320fa4	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						22	g								
81ecfb2c-b6db-444c-b150-bb0763844bf9	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						3	g								
f958b85b-a285-47e2-b3d8-e01bbdbcdcac	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						4	g								
bd309d5e-75e1-4556-9315-85ef66b605bf	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						10	g								
8200e691-351a-442f-ab14-cfdbc48f9d03	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						31	g								
0515d6ae-7d4b-4719-840c-315c93390594	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						85	g								
0b529080-d3f4-4a9f-bdb3-dd9abadccf05	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						4	g								
91313e76-46d6-40c1-87ad-5d2e77ef6f78	BIGC.20191021.01.3.e-fisher	Occurrence	fishWeight						6	g								
3b690538-6397-44c8-8606-5df96b866a65	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						4	g								
3006e642-d446-4567-a1bd-f637f28ebcb9	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						22	g								
05bae4b0-5aa4-4d4d-83ee-38720ca157c3	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						43	g								
f44fce92-9e8a-45cd-af24-561da7aa38e9	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						4	g								
862bbc55-e2d4-4dba-8989-9e3b554ea60f	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						85	g								
656a208d-9b85-4d95-8d51-a195f638cce2	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						7	g								
6531736c-7ff7-4f02-9c02-6eeb2c7b0ed3	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						20	g								
d8e2922f-9767-4904-a683-056d99cd831f	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						34	g								
86b15950-e3b6-44f5-bcaf-213205cafb7b	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						4	g								
a3ce9116-da5e-4eed-8103-f68604106270	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						28	g								
03842ce0-97f8-4365-9223-9b4c37160c15	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						5	g								
d19c72a4-54bf-4e7b-abce-2428084461e2	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
3bf05203-4269-44be-b631-db2c3a06f156	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						24	g								
a2bdf931-dc86-4322-af88-e37388b9e241	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						25	g								
95ee8abb-4bcf-47ea-8591-bf0de08f2ebd	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						43	g								
d6240d3d-5c33-4ff8-8e8e-47c4e715f23b	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						8	g								
09698b32-d622-443f-85c1-bee546a0ce1c	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						66	g								
d27a9fc7-b633-4153-b8ef-e28c8c3075a9	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
b6ff78ce-205d-421c-8002-9159dee71c7a	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
35a55e81-a12b-4c2e-8b90-4a6e2ccc02b9	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						28	g								
2a2e8dba-9f7f-4347-9fe5-dd0bbf134d6e	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						5	g								
a5e06153-4a41-4354-8507-fbe12849d406	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
d05bbe51-0872-4173-88e0-b54fd82d9b09	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						3	g								
1ff918cc-d61e-4ea4-92a9-e715824d687d	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						5	g								
915a9186-417f-4869-8006-214dca1c985f	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						85	g								
07b5be76-63f8-4d4d-857d-44bd8439417a	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
a7c6a9fe-6ce2-455c-af88-74b4ff833155	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						41	g								
37e2a31f-867c-4735-aa3f-b2ac5974561d	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						28	g								
f8001d72-e36c-413c-9fc5-33be287c7c74	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						74	g								
d1a61b81-f3b0-4e7f-a083-50daa2f53ac2	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						15	g								
9111ea4e-a78b-470e-800a-26cfeaf143fd	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						71	g								
8be65d67-aca8-4914-860c-a6681477e0fe	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
9d5e9080-253d-494a-b84e-0910e4f5e4eb	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						30	g								
adf5662a-4e35-476e-88b5-e2947e5b09ce	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						85	g								
b09e37b5-ad5c-4c52-9b22-334df1d9a832	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						83	g								
1eb96bbb-59dd-4957-9427-6c286f35b6fa	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						31	g								
112b74c1-246c-46e8-845b-8ca470acf5e3	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						5	g								
5a9a9948-7ce0-48a2-9348-4cf822c086ab	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						7	g								
d9495051-fa5d-4fd2-a2a9-de2fe505ca03	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
6027f077-9093-41c8-b4d2-9d63756843b7	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
c68e32c4-f3c2-4bde-98ed-bf4fbc1c4d2f	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						49	g								
a0370f7b-52b3-4685-a285-c8cf936f7e87	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						23	g								
7baa0ea2-c4f3-478f-99dd-ff213714daa1	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						51	g								
cf374d21-5c6b-47fe-a50d-80557cc9fcd4	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						5	g								
3bf24021-683f-4b63-af73-4f7f1a26df0c	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						89	g								
8a673530-83bc-4718-918f-2c2e1edb36d7	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						35	g								
90806234-37d6-4eed-9431-b08f8d90ced2	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						28	g								
493e7728-8697-4b5e-b772-29926fb25a14	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						49	g								
17f55064-379f-4751-8873-3d84b73b6fdb	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
3a6fdc63-7854-424e-a621-c9fc153c60f8	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						8	g								
1acf3618-324c-438c-8319-8205def031f6	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						7	g								
7a25d2fd-2197-4a97-91ac-4731d89017e2	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						6	g								
4b40e7ca-1b5b-4dba-8c9e-414f3e72ae12	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						92	g								
1df726c6-7a1f-4f74-8906-04ce1c81ca76	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						7	g								
6a36d165-94cf-4131-804d-4b62a55fce14	BIGC.20191022.04.1.e-fisher	Occurrence	fishWeight						39	g								
11e2b2f3-e701-4912-abc1-0caf2e0d4aa4	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						96	g								
0d8f5adb-5af0-4f25-9b0c-a0b88c2cfcae	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						5	g								
7d17cc99-c7db-4f12-81e3-33300672b705	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						28	g								
e4d9e557-2b18-4fc6-ac8c-56f5e89334db	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						35	g								
c8276675-dec8-43b5-97f7-b91c54c8cc68	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						4	g								
0863cc8c-32f1-457f-956b-58a63af59112	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						5	g								
68206165-2f51-4d3f-a540-22343711533f	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						91	g								
928e1590-f5e1-4585-b1c5-c96272864fe5	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						16	g								
273684d4-7970-46f7-a299-f9c158f57b5b	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						6	g								
48c7b48a-ab78-4779-b0e0-18187b0ff21e	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						5	g								
3a5e6fde-349f-427d-aa81-f8fa330c72ee	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						3	g								
897fd071-9637-4860-8b02-02eebd39e0a9	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						6	g								
5114298e-6fcd-4c17-8b7d-8dcf6c1eb4bd	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						37	g								
3cc6abfb-6805-407f-a223-3b6ffb318240	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						21	g								
495a7f23-fac0-4af0-abe6-8b86df2dc46c	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						92	g								
88cb4e9d-9fb3-4d6d-b83a-be3ea29723a8	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						6	g								
ff33cffd-4694-435d-8b34-cb12437d9713	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						12	g								
e464a942-5cba-410b-ad2d-1550e9c1b2bd	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						28	g								
f3cdef8b-f3f3-4188-93f3-96a8d07568db	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						12	g								
2cfd3847-740f-4ea2-972b-ebaac5e3d981	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						4	g								
8c51c2a4-4e1d-4f0b-a208-ce31a06d9a8d	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						6	g								
06f4041b-19d2-4018-bc0c-f79b57f57528	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						24	g								
d74c4790-83da-451c-a0a5-ea1e8e9e34ad	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						4	g								
870ecdfe-f26a-4a8d-91bc-e08ba66d812f	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						6	g								
ff445f2d-c717-43f5-87bc-2bf18ef5fb8b	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						6	g								
c6f1eb3c-ee80-4f43-888d-799146c1ff38	BIGC.20191022.04.2.e-fisher	Occurrence	fishWeight						5	g								
be9bbf4f-0c5b-43be-81b2-ec561e83ba85	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						46	g								
fe031f5f-9860-4e61-a4b6-53f8481cc0bd	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						6	g								
a59c9edb-64c4-44e1-8451-90dd052f98cf	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						3	g								
94b01940-0f4d-4a1d-95f7-6f1dabf17ef9	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						29	g								
def0eaf2-dbdb-4f10-b244-32c8c3d913af	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						6	g								
d19f88a7-09ca-4e83-8c75-021d953d73d5	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						6	g								
7e4842e8-7361-41de-9bd3-ed4b26d8d10c	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						4	g								
4ebf7d3d-f1dd-4144-9ee6-b278c14512ca	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						6	g								
3316410b-5148-4d0e-957f-da9bc54ddb42	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						39	g								
2ce01610-2741-40b4-95e4-ad9492dd450c	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						98	g								
d13725ad-35d6-4eb8-ac2d-dc48c18de75e	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						6	g								
f76ce48c-579b-4f2a-9c3b-32cc340f8925	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						12	g								
c454a373-0481-4c9e-af0b-e9f8420bf18d	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						22	g								
0f2dc5cc-3bd7-4131-9d10-cd53c790c6f9	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						24	g								
58874c9d-d7ae-431f-9bcd-6fdfaa68f34f	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						23	g								
e26a5191-1461-494b-a79e-9ea9434120d6	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						31	g								
52e13eee-e341-4f49-969b-9e496cca560f	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						20	g								
a14d243c-39e9-46e3-a8f8-e97a2b4f559d	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						24	g								
6dd8711a-8e6a-4031-985b-76879dd69114	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						23	g								
b9ac0652-2f1e-4f19-af5f-2801f0807fdc	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						22	g								
06f54a14-d96e-4b50-a02e-0628d6465ea9	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						21	g								
45ae29f1-8119-460e-a53a-d52cfe5ae6df	BIGC.20191022.04.3.e-fisher	Occurrence	fishWeight						4	g								
cc2fe1c0-2995-4248-8517-2cf04b71060b	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						36	g								
8d6111e3-65da-46b9-8bbc-cd46885c9019	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						17	g								
9576500a-2646-4038-9936-93265da485d6	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						61	g								
f093979f-7fed-43bd-bde9-a94ff3f39f6e	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						16	g								
d0fe2ffa-b8fd-4462-a509-4d9d42e64582	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						62	g								
273bd784-d319-4fd3-b7bf-538f3c623956	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						24	g								
47d6c9a3-5329-4344-ae3d-67571fb55814	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						3	g								
610e2278-015e-43d2-8e90-f157acc617fb	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						74	g								
28aa021f-0a6e-4791-9759-e4a43ef2696f	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						14	g								
3795c64e-5143-4e44-9eb2-74700bdc0997	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						15	g								
ae8e8091-35c9-4b0b-ab70-5eb20f794684	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						7	g								
3dd49d55-83e5-46f2-9379-ba4cb54b8911	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						20	g								
3d5a051b-6172-4b96-ba05-1d4944d37dd8	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						5	g								
e46018d6-7a34-4689-8476-28a8313d9ffc	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						74	g								
b5f9667d-4a34-4abb-9ea3-07f7aadfdab7	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						91	g								
d6c55454-a86d-4046-8a88-75044dfcb47f	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						22	g								
8d33dc44-521b-44c6-b00c-900ed493f42b	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						20	g								
fcc251d2-76f2-4785-a387-6cf8c61e1f82	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						47	g								
355f53f2-c6c2-4729-ae5f-22a6db864ef2	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						5	g								
addca5d1-7b2a-4bcb-a791-d5951613c887	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						26	g								
f3f31f28-448f-451c-9aee-c47072217e24	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						96	g								
38ee513f-c709-4301-af1f-cbff3c8ea171	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						20	g								
6399d870-e6da-49c1-a690-e6a0c957d26b	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						57	g								
8db6f646-88fd-48b7-afa1-e19918dce28a	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						29	g								
5a325ac0-33d2-4814-a988-44c3dacc81c7	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						20	g								
ae65d4fb-3dbe-4b20-a7d3-87dd75c90fed	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						35	g								
c1629887-ab0b-4c4c-bc72-d83a24153a14	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						22	g								
4703fdfe-c4fe-4b55-a5a0-87874bb4f63f	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						24	g								
3bdfc9f8-cdae-4edc-b33c-60e2bc6b7423	BIGC.20191023.05.1.e-fisher	Occurrence	fishWeight						22	g								
