identification_id	identification_based_on_occurrence_id	identification_based_on_material_entity_id	identification_based_on_genetic_sequence_id	identification_based_on_media_id	identification_type	identification_type_iri	identification_type_vocabulary	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	identification_verification_status	identification_remarks	taxon_id	kingdom	scientific_name	taxon_rank	taxon_remarks
5e3885ac-a01b-42ff-a7c0-096f3f3d71b7	0638c380-9ce9-4e72-9471-0a3548b13bbf				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4fe9d2c6-8565-47bf-92f9-7a29794ae22b	acea2cdb-75f4-4365-bc57-6fa9dde80fbf				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f4bd8a39-cb36-4463-9b5a-892d2e123ac7	c82962a8-f7a7-4a59-9d6b-7b5bae6d0d15				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9ed090f4-a25a-434d-9744-0df62b767c94	bfef8b7b-8d02-42cc-b536-60dca4e83802				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
639e862f-930a-4b1e-a2df-de8bfc607961	0daa9690-00ac-499e-bf41-f180e9d36639				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cd6492de-f532-4cbf-89f9-0ba9faf511b9	1ba306d3-ad0d-4c94-b3fc-f1aae910ab95				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8606b1c3-d27a-4d49-8ceb-b2a7eaf76aba	b14e0c0e-4056-4d38-96ef-4a6361c00bad				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1abb6031-ae2a-4f8f-86ab-03bcaa8f9fbc	ce67eec7-3084-4bae-873b-1e73fa1fddfb				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dac3d1ef-9933-4cd0-bda8-c88e7ec41df9	fe1f428f-9b2f-4fc5-9fd5-f8c0b0ce0ddc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2b04f527-02a9-450e-a387-d10ff0a276d2	8115b67c-5600-4808-817b-2f966a70c43f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dbc208fa-85c5-4253-83a4-3387a400b6ae	6038c66f-dd64-4522-933e-3e1da7b75c2d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
acb5c868-69c3-4d80-ab41-a5061aee9e0e	d33d4fa8-9be6-4a6c-9bbf-10db6b2f6d23				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c49668d3-f5c6-4b6d-bfcd-279731bc1894	43625d54-fc01-4a54-86ce-f6029e3dd007				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c58f1ec8-90cb-4073-9a24-76e5152f70af	9b8aa7b3-fe5d-46d8-a525-ea5a40bc32ba				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7e0e4e36-0695-4e94-8698-0f4848d6894a	0e22b365-0d6f-49ae-bf48-0223194de1e6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
32a514c3-6e6c-4b30-add8-6aca60f13db1	c211b1b3-625e-46a4-88a0-800dfd194e83				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ac5edfc7-4770-43a0-b663-2da5ae849755	fe3117ad-0084-4570-8593-228bda7636d9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
91fd4417-45c1-49a1-a627-82bcabdf718d	bb66380c-4104-4410-909e-cbfb187365e9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7dbd8270-2694-4701-8f52-cf3da3ee1299	2863162a-b184-4d14-9e55-8a21d3599296				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
40379991-cc59-467e-8fca-09a524ea2b82	e6d2eb28-1695-4c4f-839d-252e63c7b19c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
78a92a09-9fb9-47fd-9384-902c9102caec	b04c53cb-00ad-4b25-9f9c-f49f004e0c73				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b833eff4-336e-47ef-948c-2bdee11e1fdc	867761d2-e042-4375-b6e3-a161dc8c9b29				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7f21c1ea-89cd-4b72-b973-ff7ffd5fe8fa	23b57c90-b2c2-47cc-83f6-eb01573d7c41				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
8235b9ec-2762-4d48-b1f7-22e5eb52e7cf	d1cbe1cc-a3e5-4f15-bdcf-9b767453149e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ba75ef8e-8d8a-4298-97d0-341026f1da0a	6c797c04-9ec5-4e35-977c-7c1b3c138d80				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
294d38e1-7db5-422c-8b53-7f17bc232fd8	3c3aab64-9481-4645-9ec0-02be99789a78				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2712ac55-2bc6-4a58-b848-8bb6a0603507	83c0259a-76b4-4141-afa4-6b0f58142e9e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dd06d337-44d2-4a3d-b79c-7e25a9ef08ae	a1125fcf-524a-4255-baf5-6a816fc8a8ea				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
eceadfc3-9697-4da8-9901-e3e450cfbf4d	ae22f3c8-eb0e-4212-8515-726d59a0eb9d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5eed0ac4-2b53-4732-a0a8-35bbfe009f00	6f4ecf36-bb4b-41bf-908a-f63a420ef99e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
11ba87de-eaa8-4de7-a2ff-121737be977f	0c4127ce-225e-4824-aded-ed0c4ea65889				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
ad11ad64-3904-469d-851c-1a9d9e0cfcb5	ff6368e0-afe0-4afc-a5f9-fda13b0c5105				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e43729cb-251c-4c41-af65-f0824c6049e4	4d4bcbb7-4a32-4fe0-b27f-bb24c53e224e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
73763539-065d-4b38-a50c-21e4374c4d5e	b282db5a-29b0-49f2-87c9-a37724f0f3a3				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
23021067-ddc4-481b-861b-4036ed657ffe	33a38301-f1f2-4a06-a72b-1cca7d525395				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
72c10713-8737-4f6f-a8b6-5f15e06f38b6	fa3ef805-77bf-48be-90fd-7d8d49b0cfc3				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5dff838f-708c-458e-83e7-766375cec99e	dcfda8f8-9877-4933-b186-5d1aef14b601				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8f0e81f9-7bbb-4794-b1f9-e82ac82e1a42	570a8947-e173-4b00-aef8-052d3b8d9839				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ba900a65-d669-4483-84cc-96090086bbd0	0e072cd6-ca46-4192-8720-250730d118b9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a42c4b80-bbe9-49bc-8255-df57501ec88e	02c14d66-70d7-4a68-919c-597714490f7f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e5e05ef5-46ba-43ef-8b0e-34e66b051b7c	954cc5dc-8df7-4023-82c9-608392dff354				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6bd13e31-9690-4a3b-bbcf-96a1828a04fd	cba07040-a514-4b0e-b000-8f09278fd182				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e71de49f-4ca6-4a92-89fc-38d8304f3292	b4e92f03-d28d-4441-93a7-e8535a15e95b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bd20b553-4cde-45ce-9e98-659b5c2506c4	093f94b2-1602-4ad9-9b82-5c9782ef2bf4				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2434672b-c843-46ed-aaad-9081901c5e2a	b6d35281-f140-4506-9633-914c58d0470d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a6ae2308-187a-4669-9e9b-3abcc33a2907	4cef6ed5-81bb-418e-9f25-6b7f5f30ec00				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
880aed0b-78bd-41fa-9d36-7cb65ca55d0d	3cf4b5d5-62db-4d92-9c94-a0edecccda05				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
409da18a-cc1c-4ee5-a49a-82b9c4d764c0	3687e9be-17cc-4255-979d-b1a3c2871d95				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d47418b0-e12b-4a94-ac2a-7dc391045a7a	2c9a9dac-03c1-438f-9c79-f4484c04465e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f0ca42ab-8db9-40b4-ab49-dcf64bfc3431	fbc29d30-3cc6-4fea-bb88-79eb4dbc6c10				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
28f2a58e-6798-4262-ab7e-b4b09ab1a074	62f76887-6388-438e-b36a-3db006eef1c2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
482b554b-e7b1-40ec-8923-258adedbefee	24dd695d-db9d-4024-9c08-c9261c00e9e8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
fc11d321-82af-4e25-9dc8-6ebe3a5dd6ad	ee2c45b1-9fe7-4bc1-a42b-d76963389670				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
acc951c7-fc32-4ffa-b249-dc581dc734b5	88b91546-4635-4a43-beb0-780c27585e1c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1674ffea-5b73-43c2-ac26-534ad7fc6658	93195f83-667d-4357-96a4-c3879cb417d0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
033b0674-217c-4acb-a9e9-732d1e2b305a	5b4d6fb9-451d-4e7a-bc1e-50871cf41db9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
af3e21d0-20df-41cd-840c-6f4fbde13087	cf5de680-6bac-49ea-999d-a5b028a6b154				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e30ec8e7-86b6-472b-a63f-636cb028d78d	cc58142f-ffb2-4694-a994-ba3b1b7436b5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e0327972-24cb-4fba-93ce-96c40d46b69f	cb75d1ba-f02a-4aa3-b8b9-78ae15a7f3af				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8bb625fd-901e-4c90-9741-9126d7574fc6	72b56618-199d-4b31-9d87-23a7765af40a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
12150400-1bbc-4d7d-95f3-1f23a3c33412	23ce3fd1-c2d6-4671-b16e-789e965ac0c0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
55c0d725-1967-425b-b841-e61b1fe7b727	11d3a1c2-4b73-43bd-a7e3-b7ce5bf9a493				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
34f300b9-9ee2-47b5-878a-7db72cdbd4b6	89e80a65-532b-4591-8aef-223ce85b6336				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bcd274cd-ddeb-4b7b-b3ff-a46e6498095d	580b593b-75bb-4bc2-a46d-c2be4b6280fb				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
ba86dc7d-e5b4-4b05-9c54-c80668c72c39	7052b8c4-30c6-4dc7-bd9d-32d6491026ae				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4346c385-ed7a-4240-a8d8-b4dcf4d035a1	9fb4ad1a-4001-4a42-8800-c5d059491549				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
4058825b-869c-4b53-9171-c717851d5110	fec3eb4d-6cc5-46de-ae8f-0758bafe890e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
84ae45fb-4126-4d2f-9076-711391870043	b578f839-3763-4743-9950-d6b6b2210ef6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bc855aaf-d055-44fc-8dec-0248f4f78d50	d2a0df38-ade5-413c-98ed-678484b2e92b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cc1135ff-e8d1-4889-a8c7-97a864f6c8f5	e1bff0fd-753e-420b-bbdd-3c1df92d1778				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
65945d48-eeb5-4c80-9c19-b355030342ce	5f99647a-7a86-4b56-8b13-5b17b095906e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1f08b15e-af8d-4f79-a643-9c04bfeadbd2	de878544-cc85-4a9d-99e7-803f87d55af2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0e264116-b368-49cd-8b5c-d90adeebd4be	76543e43-c372-43f5-9b05-47b1827c225a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6fbd4511-0295-4dd7-904c-168ef37ab4cc	30391866-9c10-4d18-925f-3ee1be547eff				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
51e35af7-cd80-4cd7-938a-40c73fde0b35	f22e729a-e7f4-41c1-93e5-808b04f923db				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cd989ab9-18d8-4740-98dd-7c472fb50b33	52c9bc94-775d-4e13-b6c8-81addecf6fad				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7ae5af01-388e-40d6-a99b-4e00163ff003	a037ca2b-9b68-4a66-b256-dfa5c5b9b6cc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
87715004-cf16-40c2-ad78-c88c1b1d282c	0ef90992-885f-47d0-b87e-d474771d47f7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f4442e26-e246-4500-93ca-fbd4c9f574d8	b45a2445-3f62-4b15-a383-853589c97de0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
09875387-f4ae-4753-bac1-60f94ca79f45	b8f59799-cd03-4ef7-b5a8-015eeea1650a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6e82a2f8-aa59-400d-8907-ab394c3dda9a	929cd9ad-11f1-457e-aee8-904dc71f93c1				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0ef27321-d1ed-4aa8-911e-ed0656523309	09b85f98-bc96-429b-98ed-8710ca4de430				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6e6254f1-a1e5-4375-ad34-00cbd54c1250	83579f1a-105b-492b-ab48-ddf5b74035aa				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b304fee9-1ce0-4cd9-ba70-9e54f6a7898c	4fbd89ac-e897-4961-9f2a-21a0ba53de76				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e654ac6b-9c14-438c-97a9-9bb4e4a5b0ff	362fbcbf-3dba-46e9-9b9d-6b94f8cdc379				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
60f717bb-00da-48e7-ab26-4c47db39abc6	76993541-8e01-4fa1-affe-b82e6200bb26				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
52e3c4c9-71f3-41c9-a5d5-929b898ea984	c5451c4b-1e95-497b-9363-f19a22bd0594				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
033f9dc1-84ab-4cc6-aa3e-b40bc4604dc1	88afc63b-1926-4226-9434-6998eed35f5a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e3d1c657-ae1d-45f0-b217-4256553a45f2	454882a8-c920-4539-b206-daf1600d0984				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
78ebeb2f-143c-4cb5-980b-4eea06165d12	ef3f20b7-d29e-4ff8-af30-354b762463e2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
29f99b7d-8cea-4ec7-b0e9-6dee20c2fb31	615e5307-2cd5-494b-9586-c0d510e771f5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bd563e3b-a928-4826-b89e-3643e69b76da	d708fdbe-efe5-4675-afa0-f07f5abb9efd				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
73def61d-d2ce-46df-92ca-8ddc3d0677ed	0d16b24a-8d29-4bc7-a871-6c0228590552				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
945b263b-af98-48ab-a74a-5c9ecee53a5a	f2c803e8-82b2-4f28-a08b-0b8f5c7a8180				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
80280f1e-1515-49a1-8001-a45af79bf507	a8593ecc-27ea-4056-b29d-cf9486a7d4e0				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
6c19443f-3ee2-4298-bcf7-e1a0a424e7e4	0b7e19f1-d50e-4eda-8776-3688d799dece				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
ae934d46-6e29-4e69-969e-09a1558f1cbf	7c8903c1-121d-4007-b4bc-9e4533b2407b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9db3ac13-4461-4abc-90fd-8e0f8792c8ac	e9c94699-dee4-4a54-b5d3-3827e77a23b6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a4f67906-bef5-4a9e-9709-2d186343cd7f	1be0df21-6bf0-4552-928f-1f3a282fb154				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
22dc5449-f67b-4013-9eab-8b4597f0abd5	8ff8bcf0-c9d1-4e30-8ac9-f4e7a2330390				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
57aeb31f-12f1-4629-bdcb-d7a2934d4004	25110431-fd12-44e4-ac5e-a6e8f0207553				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
fe0212d0-4571-4b29-9e65-754ee2095805	7d571efc-4961-44cc-a0a3-bb6aa6072dda				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b13ca5eb-45eb-4b41-9786-781f708659c4	49caa9ac-5939-47a8-8de2-e4865e1827c5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7635dc38-833b-451e-886d-03852e08a9d9	d9c0d601-a172-4036-a423-0609b02e6bf6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e51ba0f4-1fde-4d5d-9920-8e5f15b20a5b	255130fd-bd71-4976-bd51-2e1baf0f78dc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1c82a141-be30-4965-9731-b168768377c9	ff95ce2e-8e93-4846-92b2-f60a8026f5e8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d3782f41-26f7-410b-8643-6817ded15248	29f1d134-ca16-4813-af0f-69f5d9a279e9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d6fff3c9-1ec0-4678-a7cf-4eb34bb7ea8b	64f5dd47-2d85-481d-83d5-6d51630a5767				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9ccb31b5-c3a3-475b-8414-7486c3577b4c	2b77ce2e-967e-4940-ac59-6ac1e7387f27				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ceae9224-dcc7-44b0-83c6-ad339b1fc463	9a207139-8f8b-4054-a717-f44ecc33819e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a3426a2b-0100-479a-b690-bf0583db94d3	97eee739-c429-46be-a16a-7d49e3f5fb04				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d545df28-9daf-437a-b88b-962022b4adff	581730cd-83b8-416a-9636-74980b3f7a0a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
51fb2818-81be-49da-924b-452a16c1455c	5b5c2b84-e78f-44b7-b440-46cf5be7b509				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5ac47757-31da-47a8-be12-9a7240959685	7e4d7ac9-f73d-416b-b778-81146540d33a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
73d6550c-9d12-4d5e-93ef-20950e420e1d	0121eb6e-ec34-4dd0-83e7-c6fc3c4149cc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
229f6784-f921-4405-b255-f4810ef960c9	aa3ce54e-ec91-4ccc-aaf5-f4218c6ad597				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6f381fb6-b377-4127-8a2f-6effdc02adff	d01e19c4-486a-4010-807e-4d3432acc88a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
182fb3a3-c8fe-48c9-9e95-938b2867c6e6	0ed1cf14-9eb9-4f12-b568-f94b46b72e9b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7ca85f52-78fd-4153-b91e-883c27742b36	7e5412dc-e258-4267-bcc6-ceabf48ab8dc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
669feb4e-b048-4ea7-be1a-8e1a5c269f18	ff67f989-2dcf-4c10-b74c-a526f5ab239a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2bfcf09b-7ef6-4503-9dc1-1b6b5661e437	7df452ed-18ef-4e45-a76c-1f68ff8f9fa9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b78088df-c153-490e-a3b4-faa4d5315f64	f940e981-e1bf-4904-bd1a-ee0a53ff468c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f05fbc45-b629-45ae-be02-7c7cec33b318	04da25b3-6089-49c3-8704-a7662569024c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
627d1193-9e8b-4129-8861-657addaa74d5	944d4482-0293-4a4b-97ad-0430fe57496a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
00679881-859b-4ab0-b340-00dbd5f35cf2	deacbb21-9cf7-44d6-92c9-85d7e8915b69				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6c8f9377-8e5f-45a7-b928-ba82c30a9560	946dd145-9e0b-4466-aa3f-1441806a2323				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0a46934a-9235-4aa8-84de-13b01709c596	261dccc0-9451-4389-aa96-205b238fb5e8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4163a94c-bd0d-4c37-bf1c-ceb0171f0a67	21b7c289-0a72-4354-af7b-07b9554e7936				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
94ea8701-ed42-4acc-a573-565d7fbae51c	f34e735b-9500-4051-bc64-e828865c631d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
85d0af2b-7f08-4c42-b4d0-d98f39e23020	dff0e86c-4c63-4e97-b63a-5de5e6307473				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
22eb36ce-e340-4b49-b1ab-43d43751f8a6	f3343584-a844-492f-a8b5-1f4a1a11dcbe				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0ae34ab4-6aa3-4f2a-a58d-600e2c0d0e4f	5f519f7d-b5a8-428d-90f8-91662bba93d8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3e538874-23a4-4c2f-b67f-4a9868898b12	a6b366a9-f2d6-438d-b946-2abe0a057e86				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
051ab6d1-c187-462f-b556-f065e45108cc	dec42e30-8df4-4de0-9d81-7584f2961436				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ee1b8918-a92d-4bd4-bf7d-68a3ecb796fb	f5eb5061-3dd0-4772-b4bc-9f721c14dece				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4a60b4be-091f-4eb9-a4e9-31d0289dc296	6a13cf78-b0f1-4901-822b-31aa19aa6c01				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d6caf051-709c-4a22-9aae-70ed030e4b0b	6efcb4b4-f8b3-4bae-80ea-4fe1000378cc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c92c888c-eefa-4df0-9617-a2e1feda9b37	9b7318bd-fafd-44d0-993f-ed1c596d9189				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7d52de72-1d93-4e18-b51f-266c3ee53ace	58e26345-ba3a-405d-9d69-8b90d9c4ddde				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
29404a09-f5ad-4cc5-9482-880c6a26e5e3	52c19870-8ee0-4992-a5a0-11496e926ed9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
656a623c-9382-4c16-994f-a7d30d6cb9ac	d8de0e70-5d69-4b10-9c2c-677ccdc6159d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9419c8e6-bcb0-4b3a-a63d-9db8eaa2dbb9	c41980e3-717e-41ac-8236-51b17e6acc2b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
93ef771a-5c22-4ed9-8d30-936c84eef870	02d94c46-1b9d-4cc1-9879-7c52ba2ceab9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
